%time,eef_distance
1736135324036629434,0.49141111969947815
1736135324136656921,0.49140664935112
1736135324236962494,0.49142536520957947
1736135324336793686,0.49141550064086914
1736135324436684089,0.49139705300331116
1736135324536663937,0.4914053976535797
1736135324636598441,0.49138492345809937
1736135324736508401,0.4914052188396454
1736135324837575980,0.4914112091064453
1736135324936821103,0.49142536520957947
1736135325036674015,0.49142783880233765
1736135325136499444,0.4914221465587616
1736135325237539007,0.49140384793281555
1736135325336448183,0.49139153957366943
1736135325436433939,0.4914041757583618
1736135325536714643,0.4914048910140991
1736135325637932608,0.49140623211860657
1736135325737605774,0.4914223551750183
1736135325838505347,0.4914143681526184
1736135325938264011,0.49141252040863037
1736135326037834395,0.49141791462898254
1736135326138459235,0.4914014935493469
1736135326237617490,0.49139416217803955
1736135326338015608,0.491416871547699
1736135326437987445,0.49141180515289307
1736135326538008374,0.49142181873321533
1736135326637944935,0.4914136230945587
1736135326737757435,0.4914058744907379
1736135326837951325,0.49138689041137695
1736135326938464167,0.49142056703567505
1736135327038112511,0.49140122532844543
1736135327137343218,0.49141204357147217
1736135327237542895,0.4914192259311676
1736135327338417525,0.49139538407325745
1736135327438069163,0.49139997363090515
1736135327537742533,0.4914294183254242
1736135327637407476,0.49140259623527527
1736135327736776389,0.4914107620716095
1736135327836795831,0.491401344537735
1736135327936611866,0.4913840591907501
1736135328036771566,0.4914112985134125
1736135328136565497,0.49140313267707825
1736135328236873801,0.4914112389087677
1736135328336562234,0.4914216995239258
1736135328437009579,0.4914083480834961
1736135328536474667,0.491400808095932
1736135328636419516,0.4914301335811615
1736135328736539112,0.4914204776287079
1736135328836526670,0.49142828583717346
1736135328936635304,0.4914126694202423
1736135329037299920,0.49141523241996765
1736135329136848221,0.4913891553878784
1736135329237558779,0.4913998246192932
1736135329336271626,0.49140074849128723
1736135329436355121,0.4914131462574005
1736135329536258781,0.4914033114910126
1736135329636338869,0.491399884223938
1736135329738275755,0.4914171099662781
1736135329836524581,0.49096041917800903
1736135329936478705,0.49002009630203247
1736135330036310660,0.4888673424720764
1736135330137372176,0.4873465597629547
1736135330237951498,0.4849558174610138
1736135330339461638,0.48112133145332336
1736135330438136383,0.4759770333766937
1736135330537747355,0.46855613589286804
1736135330637867605,0.4613882303237915
1736135330737408306,0.45258304476737976
1736135330838533551,0.44476181268692017
1736135330938890420,0.43735939264297485
1736135331040456814,0.4308115243911743
1736135331137884899,0.42303332686424255
1736135331237764448,0.41502949595451355
1736135331337630151,0.4088181257247925
1736135331438671055,0.40123966336250305
1736135331537947384,0.39319908618927
1736135331637846228,0.3848833739757538
1736135331737859766,0.3782317340373993
1736135331837966715,0.36902177333831787
1736135331939724433,0.36076176166534424
1736135332039585316,0.3540670573711395
1736135332140100953,0.34564289450645447
1736135332240550125,0.3382740616798401
1736135332339659650,0.33173322677612305
1736135332439233617,0.32570284605026245
1736135332540271393,0.320555716753006
1736135332639973019,0.3136225640773773
1736135332740043337,0.3057115375995636
1736135332840089732,0.2992699444293976
1736135332939942138,0.29124578833580017
1736135333039724852,0.28415217995643616
1736135333139413550,0.2776908576488495
1736135333239509242,0.2733166813850403
1736135333339503817,0.26812660694122314
1736135333439977934,0.26384618878364563
1736135333540992824,0.25985071063041687
1736135333640018860,0.25747719407081604
1736135333740406906,0.25398460030555725
1736135333839520466,0.25080108642578125
1736135333940400296,0.24781876802444458
1736135334039590526,0.24452252686023712
1736135334139682990,0.2413453757762909
1736135334239874739,0.23760847747325897
1736135334337712574,0.23604486882686615
1736135334438080981,0.23582211136817932
1736135334538298526,0.23582413792610168
1736135334637539750,0.23583237826824188
1736135334737751826,0.2357991635799408
1736135334837929178,0.2357768565416336
1736135334938677710,0.23579129576683044
1736135335038224559,0.23578396439552307
1736135335137656052,0.23579254746437073
1736135335239692784,0.23526154458522797
1736135335340195276,0.23418205976486206
1736135335440711934,0.23247836530208588
1736135335540389935,0.23061099648475647
1736135335639965125,0.22873252630233765
1736135335740444564,0.22699087858200073
1736135335840869041,0.22382153570652008
1736135335939972275,0.21837610006332397
1736135336040551137,0.21103014051914215
1736135336141109289,0.20571747422218323
1736135336240992598,0.19947288930416107
1736135336340214297,0.19468121230602264
1736135336439847121,0.19005578756332397
1736135336540806989,0.18675750494003296
1736135336639666508,0.1826018989086151
1736135336739692000,0.17837479710578918
1736135336840283484,0.17344596982002258
1736135336940552028,0.17014503479003906
1736135337041034839,0.16573409736156464
1736135337140368274,0.1616431474685669
1736135337239545518,0.15741555392742157
1736135337339704445,0.1543017476797104
1736135337439561662,0.1498306691646576
1736135337540014264,0.14603275060653687
1736135337640043953,0.143722265958786
1736135337740195636,0.14120154082775116
1736135337840280145,0.13927556574344635
1736135337940031024,0.1375812441110611
1736135338039450618,0.13557469844818115
1736135338140084003,0.13368242979049683
1736135338240477503,0.13198626041412354
1736135338340631588,0.12982267141342163
1736135338439900429,0.1277087926864624
1736135338538523080,0.12600766122341156
1736135338637399473,0.12404885143041611
1736135338738478075,0.12239859253168106
1736135338838202492,0.12068627029657364
1736135338938495585,0.11939781904220581
1736135339038818082,0.11866027116775513
1736135339138674482,0.11760643869638443
1736135339236719787,0.11702600121498108
1736135339336640545,0.11718390882015228
1736135339437210219,0.11715727299451828
1736135339536772131,0.11709821224212646
1736135339636618672,0.11708394438028336
1736135339736463088,0.11710037291049957
1736135339836609857,0.11708284169435501
1736135339937415008,0.11709568649530411
1736135340036341278,0.11710072308778763
1736135340136677275,0.11708462238311768
1736135340238200727,0.11709693819284439
1736135340336604474,0.11710210144519806
1736135340436750218,0.11708206683397293
1736135340536474278,0.11709278076887131
1736135340637129276,0.11708240956068039
1736135340736483610,0.11709878593683243
1736135340836721214,0.11711644381284714
1736135340937191098,0.11708565801382065
1736135341038069040,0.11716187000274658
1736135341136789703,0.11874573677778244
1736135341236901270,0.12283088266849518
1736135341336683906,0.12888406217098236
1736135341436664409,0.13535457849502563
1736135341536508338,0.1437695026397705
1736135341636777587,0.15199045836925507
1736135341736708929,0.1602117270231247
1736135341836950427,0.16682122647762299
1736135341936563959,0.17516791820526123
1736135342036754120,0.1833963394165039
1736135342137056888,0.19013367593288422
1736135342236764180,0.1986721009016037
1736135342336714484,0.2068585455417633
1736135342436761227,0.21507708728313446
1736135342536763297,0.22154192626476288
1736135342636846918,0.23005527257919312
1736135342736949925,0.23837058246135712
1736135342836692112,0.24672819674015045
1736135342936624904,0.2533667981624603
1736135343036774083,0.26193520426750183
1736135343136632924,0.2703436613082886
1736135343237102900,0.2769848704338074
1736135343337684573,0.285427063703537
1736135343437450531,0.29367995262145996
1736135343537579573,0.3018103837966919
1736135343636829883,0.3084583580493927
1736135343737827118,0.3170318007469177
1736135343836603670,0.3251360058784485
1736135343936675005,0.33315375447273254
1736135344037035665,0.3396415114402771
1736135344136824654,0.34824681282043457
1736135344237099814,0.3566052317619324
1736135344336937332,0.36433637142181396
1736135344436454626,0.3723987936973572
1736135344536960154,0.37902042269706726
1736135344636602268,0.3869985342025757
1736135344736605615,0.39493370056152344
1736135344836899389,0.40309205651283264
1736135344939526527,0.40915635228157043
1736135345037949718,0.4167606234550476
1736135345138199027,0.4241413176059723
1736135345236966805,0.429288774728775
1736135345337502216,0.43583518266677856
1736135345437713144,0.44147980213165283
1736135345538102223,0.44602659344673157
1736135345637746138,0.45099660754203796
1736135345737848846,0.45518919825553894
1736135345838135303,0.4592350721359253
1736135345938003946,0.46283847093582153
1736135346037810092,0.46535781025886536
1736135346137844407,0.4683481454849243
1736135346238188430,0.4711553752422333
1736135346337667717,0.4732448160648346
1736135346438434954,0.4756951332092285
1736135346537966247,0.4778699278831482
1736135346638842417,0.4794607162475586
1736135346737869293,0.48143184185028076
1736135346837427496,0.48324668407440186
1736135346938003769,0.48462480306625366
1736135347036549852,0.4862915575504303
1736135347137981520,0.48785433173179626
1736135347238262823,inf
1736135347338095071,0.4904460906982422
1736135347438522716,0.49117353558540344
1736135347537882888,0.4911669194698334
1736135347638361427,0.4911900460720062
1736135347737709005,0.49120819568634033
1736135347837704967,0.4912509322166443
1736135347937601475,0.4912444055080414
1736135348038037153,0.49124330282211304
1736135348138953842,0.4912405014038086
1736135348237569889,0.491237610578537
1736135348337977352,0.49122872948646545
1736135348436990457,0.49122294783592224
1736135348538060781,0.49126139283180237
1736135348637871897,0.49122530221939087
1736135348737921727,0.4912308156490326
1736135348838375347,0.49124017357826233
1736135348938144525,0.49124112725257874
1736135349038383013,0.49123239517211914
1736135349137658762,0.4912497103214264
1736135349237022755,0.4912605583667755
1736135349336496542,0.4912584125995636
1736135349436407300,0.49124014377593994
1736135349536629115,0.491230309009552
1736135349638691107,0.4912461042404175
1736135349736745048,0.4911928176879883
1736135349836610171,0.4904201030731201
1736135349938633061,0.48863157629966736
1736135350038715587,0.48585057258605957
1736135350137644629,0.48253393173217773
1736135350237679024,0.4776729643344879
1736135350337474665,0.47349920868873596
1736135350438249153,0.4680019021034241
1736135350537844072,0.46241647005081177
1736135350637838582,0.4555477201938629
1736135350738310158,0.4505475163459778
1736135350839690261,0.4438045918941498
1736135350939092492,0.4371565282344818
1736135351039114693,0.43048879504203796
1736135351140134705,0.42502519488334656
1736135351239913412,0.418840616941452
1736135351339742931,0.41334742307662964
1736135351439622426,0.40844273567199707
1736135351539992220,0.40387654304504395
1736135351639196290,0.3974081873893738
1736135351740396945,0.3911879062652588
1736135351839856460,0.384926974773407
1736135351940869709,0.3803706467151642
1736135352040698467,0.3751983642578125
1736135352137839634,0.3687703311443329
1736135352240178360,0.3635464906692505
1736135352338335032,0.3566650152206421
1736135352439161611,0.35195931792259216
1736135352536594490,0.3498643934726715
1736135352636773988,0.3499244749546051
1736135352736513178,0.350054532289505
1736135352836698065,0.3500196933746338
1736135352937340422,0.3499806225299835
1736135353038010531,0.3499750792980194
1736135353137607072,0.3499898910522461
1736135353237184198,0.34996697306632996
1736135353337573633,0.34998226165771484
1736135353437015208,0.34998053312301636
1736135353537402217,0.349539190530777
1736135353640221332,0.3480042815208435
1736135353739718751,0.34514763951301575
1736135353840468123,0.3421383798122406
1736135353938222185,0.33719542622566223
1736135354039384994,0.33292704820632935
1736135354138010440,0.32864511013031006
1736135354237992926,0.32534974813461304
1736135354338711818,0.32089921832084656
1736135354440347323,0.31581440567970276
1736135354540965359,0.31118449568748474
1736135354640799409,0.305055171251297
1736135354739653339,0.2979062497615814
1736135354839273663,0.29132282733917236
1736135354939971366,0.2870756685733795
1736135355039613338,0.2816811203956604
1736135355138369365,0.2759624719619751
1736135355239283597,0.27103862166404724
1736135355340601730,0.2669990658760071
1736135355440007482,0.26178666949272156
1736135355540127860,0.2557378113269806
1736135355640538908,0.2510162889957428
1736135355738734154,0.24495676159858704
1736135355839556556,0.24031876027584076
1736135355939452907,0.2372928261756897
1736135356039792643,0.2346712201833725
1736135356139918589,0.2309902310371399
1736135356239482071,0.22660700976848602
1736135356340520681,0.22200138866901398
1736135356439479470,0.21676361560821533
1736135356539489531,0.2115272581577301
1736135356640183121,0.20589594542980194
1736135356740223227,0.1990819275379181
1736135356839774697,0.19343702495098114
1736135356939683640,0.18617582321166992
1736135357041448715,0.17892812192440033
1736135357138744665,0.1718762069940567
1736135357238669454,0.1673523336648941
1736135357337884145,0.16290383040905
1736135357438073205,0.15861347317695618
1736135357538096248,0.1553257703781128
1736135357639030871,0.15061067044734955
1736135357738203534,0.14690923690795898
1736135357838215506,0.14347092807292938
1736135357938441575,0.14103613793849945
1736135358038278040,0.13838492333889008
1736135358140486775,0.135977640748024
1736135358238406319,0.13251136243343353
1736135358339608216,0.1289539933204651
1736135358439891749,0.12579746544361115
1736135358540421689,0.12414896488189697
1736135358640035648,0.12309154868125916
1736135358740083744,0.12253349274396896
1736135358837499522,0.12216702103614807
1736135358937865738,0.12221361696720123
1736135359037802135,0.12227517366409302
1736135359137776471,0.12229376286268234
1736135359237840944,0.12230836600065231
1736135359337868377,0.12231256067752838
1736135359438018779,0.12231887876987457
1736135359538101646,0.12230146676301956
1736135359638317349,0.12230781465768814
1736135359738282227,0.1223040297627449
1736135359837993555,0.12232071161270142
1736135359938254022,0.12230449914932251
1736135360038666499,0.122299425303936
1736135360138004500,0.1223159059882164
1736135360237639402,0.12231892347335815
1736135360337014873,0.12231763452291489
1736135360436584284,0.12231037765741348
1736135360536626322,0.12230195105075836
1736135360636547105,0.123115673661232
1736135360736964449,0.1253284513950348
1736135360836558435,0.13019807636737823
1736135360936466666,0.13733366131782532
1736135361036640728,0.1440037190914154
1736135361136384139,0.15251842141151428
1736135361238129435,0.1610584706068039
1736135361336803411,0.16776056587696075
1736135361436521986,0.17591561377048492
1736135361536611127,0.18407674133777618
1736135361636821666,0.19092068076133728
1736135361737175119,0.19923406839370728
1736135361836418261,0.2075234353542328
1736135361936512954,0.21599432826042175
1736135362037386301,0.22243517637252808
1736135362137137524,0.2307291179895401
1736135362236317596,0.23898476362228394
1736135362336883039,0.2457275688648224
1736135362436096633,0.2540840208530426
1736135362536788241,0.2625812292098999
1736135362636872762,0.2692238986492157
1736135362736390060,0.2773325741291046
1736135362837128675,0.2855452001094818
1736135362937009999,0.2937803566455841
1736135363037140244,0.3018326461315155
1736135363136519733,0.3087860345840454
1736135363237212961,0.31727102398872375
1736135363336761954,0.3236777186393738
1736135363436408640,0.33185338973999023
1736135363536489631,0.34019389748573303
1736135363637631643,0.3485925793647766
1736135363736802435,0.3552539050579071
1736135363836267553,0.36331906914711
1736135363936351440,0.37157297134399414
1736135364036670211,0.37823474407196045
1736135364136292829,0.38598644733428955
1736135364236202640,0.39399924874305725
1736135364336731910,0.40196773409843445
1736135364437700596,0.40948405861854553
1736135364536468307,0.4154687523841858
1736135364637792814,0.42247483134269714
1736135364737903757,0.42933931946754456
1736135364837583491,0.4357379078865051
1736135364937548084,0.4413145184516907
1736135365038267517,0.4456525444984436
1736135365137791568,0.45078206062316895
1736135365236178559,0.45493414998054504
1736135365336668063,0.4590928554534912
1736135365436864192,0.46218740940093994
1736135365536354231,0.46545469760894775
1736135365638169906,0.46785208582878113
1736135365738428571,0.47069868445396423
1736135365837944438,0.4733291566371918
1736135365938117314,0.4756854772567749
1736135366037444048,0.47779253125190735
1736135366137300965,0.47941794991493225
1736135366237724433,0.4813013970851898
1736135366337715208,0.48311564326286316
1736135366438078075,0.484851598739624
1736135366538396187,0.4861954152584076
1736135366638397803,0.4877377152442932
1736135366738143973,inf
1736135366837292275,0.4906735122203827
1736135366938243012,0.49126365780830383
1736135367037496688,0.4912293255329132
1736135367137757251,0.4912377595901489
1736135367237624865,0.49124929308891296
1736135367338149697,0.491268128156662
1736135367438089395,0.4912712275981903
1736135367537997795,0.4912780821323395
1736135367638190040,0.4912582337856293
1736135367737950365,0.49125704169273376
1736135367838089733,0.4912543296813965
1736135367938084291,0.49126678705215454
1736135368038381462,0.4912447929382324
1736135368137794018,0.49127599596977234
1736135368238374422,0.4912608563899994
1736135368338037983,0.491272896528244
1736135368438239734,0.4912567734718323
1736135368537989647,0.49124380946159363
1736135368638233826,0.4912554919719696
1736135368737264493,0.4912700653076172
1736135368838333464,0.4912676215171814
1736135368938361282,0.49126383662223816
1736135369037401326,0.49124908447265625
1736135369137837048,0.4907141923904419
1736135369239130292,0.4895915687084198
1736135369339892680,0.486726313829422
1736135369439613576,0.4825526177883148
1736135369540589871,0.47799578309059143
1736135369640229235,0.47164589166641235
1736135369739648972,0.46462729573249817
1736135369840883456,0.4583624601364136
1736135369940602598,0.45049023628234863
1736135370040029758,0.44302427768707275
1736135370139568893,0.4345450699329376
1736135370240874107,0.42809638381004333
1736135370339969328,0.4197297692298889
1736135370438133921,0.4116925299167633
1736135370539715879,0.4040832817554474
1736135370640413203,0.3983427882194519
1736135370739594776,0.39084431529045105
1736135370838980616,0.38377225399017334
1736135370939325015,0.37843987345695496
1736135371038433971,0.3719855844974518
1736135371138396479,0.3648754358291626
1736135371238068879,0.35768741369247437
1736135371338331856,0.3513999283313751
1736135371438236445,0.3422434628009796
1736135371538926634,0.33252155780792236
1736135371638387852,0.3249358534812927
1736135371738138167,0.31745445728302
1736135371838174171,0.3116799592971802
1736135371938127431,0.30564936995506287
1736135372038622106,0.30049198865890503
1736135372138028018,0.29361042380332947
1736135372238150420,0.286141961812973
1736135372338214573,0.27971935272216797
1736135372438825612,0.2758687436580658
1736135372538208461,0.27227503061294556
1736135372636578000,0.2710646986961365
1736135372736815918,0.2710781693458557
1736135372836842051,0.27109095454216003
1736135372937175644,0.2710701823234558
1736135373036990395,0.2710416913032532
1736135373137471800,0.2710401117801666
1736135373237733718,0.27105244994163513
1736135373336890014,0.2710549831390381
1736135373436698010,0.27103179693222046
1736135373537573847,0.27106377482414246
1736135373637228929,0.27104049921035767
1736135373736971563,0.27104389667510986
1736135373836977126,0.27106016874313354
1736135373939293937,0.2705235481262207
1736135374039979761,0.2684417963027954
1736135374140180593,0.2647044360637665
1736135374239950956,0.2596907317638397
1736135374340140097,0.25559377670288086
1736135374439907023,0.2509400248527527
1736135374539615632,0.24502313137054443
1736135374639300515,0.24021203815937042
1736135374739467855,0.23418384790420532
1736135374839954036,0.22804871201515198
1736135374939277791,0.22333607077598572
1736135375039263261,0.21754571795463562
1736135375140203023,0.21277828514575958
1736135375239077069,0.20921078324317932
1736135375339847174,0.20545418560504913
1736135375440203533,0.20082269608974457
1736135375540245917,0.19527171552181244
1736135375639331196,0.18959979712963104
1736135375739957073,0.18551361560821533
1736135375839211276,0.18077369034290314
1736135375939253861,0.17681941390037537
1736135376039931074,0.1729152351617813
1736135376140623281,0.17007774114608765
1736135376238909775,0.16598430275917053
1736135376340235710,0.16200093924999237
1736135376440058022,0.15879377722740173
1736135376537769018,0.15518838167190552
1736135376638878481,0.1511615812778473
1736135376739625822,0.14710813760757446
1736135376840038971,0.1447129100561142
1736135376938826375,0.14262059330940247
1736135377039906482,0.14043983817100525
1736135377139604702,0.13867926597595215
1736135377239892707,0.13690641522407532
1736135377339671818,0.13478344678878784
1736135377438760097,0.13204161822795868
1736135377538880681,0.1301291137933731
1736135377639730909,0.1279863864183426
1736135377738846490,0.12552642822265625
1736135377840181518,0.12356109917163849
1736135377939142450,0.1212402731180191
1736135378039166314,0.11928290128707886
1736135378140134649,0.11811533570289612
1736135378239929185,0.11762164533138275
1736135378337086668,0.11682046204805374
1736135378437324608,0.11691690981388092
1736135378537251901,0.11690323799848557
1736135378637563016,0.11691145598888397
1736135378737459001,0.11692137271165848
1736135378837124438,0.11690870672464371
1736135378937503750,0.11692164093255997
1736135379037064311,0.11691849678754807
1736135379137146508,0.11693547666072845
1736135379237628378,0.11692404747009277
1736135379337022248,0.11692259460687637
1736135379437264864,0.11692894250154495
1736135379537293542,0.11691154539585114
1736135379637798724,0.1169203519821167
1736135379737528067,0.11690863966941833
1736135379837237603,0.11692836135625839
1736135379937403506,0.1168961450457573
1736135380037618901,0.11691898107528687
1736135380137128382,0.11757270246744156
1736135380237432258,0.1203153058886528
1736135380337186686,0.12537914514541626
1736135380437751746,0.13115262985229492
1736135380536759497,0.13937154412269592
1736135380637694815,0.14746294915676117
1736135380737972402,0.15560853481292725
1736135380838419795,0.16225095093250275
1736135380937626164,0.17055431008338928
1736135381037339203,0.17898181080818176
1736135381137902698,0.1859523206949234
1736135381237698910,0.19421933591365814
1736135381337701644,0.2025608867406845
1736135381438077953,0.20927144587039948
1736135381537457891,0.21761368215084076
1736135381637683009,0.22579453885555267
1736135381737636592,0.23399360477924347
1736135381838043377,0.24073749780654907
1736135381938215755,0.2493443638086319
1736135382037617815,0.25761061906814575
1736135382137176022,0.26553764939308167
1736135382237001415,0.27194809913635254
1736135382336906015,0.2802334427833557
1736135382436367091,0.28845179080963135
1736135382536326873,0.2969454526901245
1736135382636758170,0.3035532832145691
1736135382737133203,0.31193897128105164
1736135382837064343,0.32043638825416565
1736135382936652575,0.327219158411026
1736135383037350766,0.33532384037971497
1736135383137754189,0.3436434268951416
1736135383236591205,0.35186567902565
1736135383336716050,0.35877904295921326
1736135383436617993,0.3671599328517914
1736135383537088660,0.37492379546165466
1736135383636940028,0.38156574964523315
1736135383737200957,0.3896372616291046
1736135383836326828,0.39764782786369324
1736135383936627280,0.4054068922996521
1736135384036976711,0.4116317629814148
1736135384137434552,0.41866371035575867
1736135384236463792,0.425984263420105
1736135384336556125,0.43126818537712097
1736135384436392302,0.4377603530883789
1736135384536677282,0.4431990087032318
1736135384636722517,0.4484803378582001
1736135384737308646,0.45232290029525757
1736135384836570297,0.45647457242012024
1736135384936791530,0.46051472425460815
1736135385037868578,0.4639441668987274
1736135385138116989,0.4662913680076599
1736135385237929999,0.4692896902561188
1736135385337388013,0.4720228314399719
1736135385438037927,0.4740898311138153
1736135385537266234,0.47640684247016907
1736135385637547283,0.4784998893737793
1736135385738229008,0.48013535141944885
1736135385836857741,0.4820558726787567
1736135385937355845,0.4838316738605499
1736135386036913331,0.48546433448791504
1736135386137087721,0.486761212348938
1736135386236566550,0.4883461594581604
1736135386336611750,inf
1736135386436693898,0.49104824662208557
1736135386537054652,0.4910668134689331
1736135386636927151,0.49106475710868835
