%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1736135306438477105,229,1736134955134114503,map,0.9277575010526078,0.32875498602032943,0.2183849593043517,0.0,0.0,0.0,1.0,4.5806141818629954e-05,-0.00013637643229045328,-0.0006579613912045506,0.0,0.0,0.0,-0.00013637643229045328,0.025841203101248243,-0.0034264078366479586,0.0,0.0,0.0,-0.0006579613912045506,-0.0034264078366479586,0.01059120676278622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736135306538292112,230,1736134955134114503,map,0.9277575010526078,0.32875498602032943,0.2183849593043517,0.0,0.0,0.0,1.0,4.5806141818629954e-05,-0.00013637643229045328,-0.0006579613912045506,0.0,0.0,0.0,-0.00013637643229045328,0.025841203101248243,-0.0034264078366479586,0.0,0.0,0.0,-0.0006579613912045506,-0.0034264078366479586,0.01059120676278622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736135306636996805,231,1736134955134114503,map,0.9277575010526078,0.32875498602032943,0.2183849593043517,0.0,0.0,0.0,1.0,4.5806141818629954e-05,-0.00013637643229045328,-0.0006579613912045506,0.0,0.0,0.0,-0.00013637643229045328,0.025841203101248243,-0.0034264078366479586,0.0,0.0,0.0,-0.0006579613912045506,-0.0034264078366479586,0.01059120676278622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736135306737106098,232,1736134955134114503,map,0.9277575010526078,0.32875498602032943,0.2183849593043517,0.0,0.0,0.0,1.0,4.5806141818629954e-05,-0.00013637643229045328,-0.0006579613912045506,0.0,0.0,0.0,-0.00013637643229045328,0.025841203101248243,-0.0034264078366479586,0.0,0.0,0.0,-0.0006579613912045506,-0.0034264078366479586,0.01059120676278622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736135306837699892,233,1736134955134114503,map,0.9277575010526078,0.32875498602032943,0.2183849593043517,0.0,0.0,0.0,1.0,4.5806141818629954e-05,-0.00013637643229045328,-0.0006579613912045506,0.0,0.0,0.0,-0.00013637643229045328,0.025841203101248243,-0.0034264078366479586,0.0,0.0,0.0,-0.0006579613912045506,-0.0034264078366479586,0.01059120676278622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736135306937981085,234,1736134955134114503,map,0.9277575010526078,0.32875498602032943,0.2183849593043517,0.0,0.0,0.0,1.0,4.5806141818629954e-05,-0.00013637643229045328,-0.0006579613912045506,0.0,0.0,0.0,-0.00013637643229045328,0.025841203101248243,-0.0034264078366479586,0.0,0.0,0.0,-0.0006579613912045506,-0.0034264078366479586,0.01059120676278622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736135307036978832,235,1736134955134114503,map,0.9277575010526078,0.32875498602032943,0.2183849593043517,0.0,0.0,0.0,1.0,4.5806141818629954e-05,-0.00013637643229045328,-0.0006579613912045506,0.0,0.0,0.0,-0.00013637643229045328,0.025841203101248243,-0.0034264078366479586,0.0,0.0,0.0,-0.0006579613912045506,-0.0034264078366479586,0.01059120676278622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736135307137127916,236,1736134955134114503,map,0.9277575010526078,0.32875498602032943,0.2183849593043517,0.0,0.0,0.0,1.0,4.5806141818629954e-05,-0.00013637643229045328,-0.0006579613912045506,0.0,0.0,0.0,-0.00013637643229045328,0.025841203101248243,-0.0034264078366479586,0.0,0.0,0.0,-0.0006579613912045506,-0.0034264078366479586,0.01059120676278622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736135307237004574,237,1736134955134114503,map,0.9277575010526078,0.32875498602032943,0.2183849593043517,0.0,0.0,0.0,1.0,4.5806141818629954e-05,-0.00013637643229045328,-0.0006579613912045506,0.0,0.0,0.0,-0.00013637643229045328,0.025841203101248243,-0.0034264078366479586,0.0,0.0,0.0,-0.0006579613912045506,-0.0034264078366479586,0.01059120676278622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736135307337303155,238,1736134955134114503,map,0.9277575010526078,0.32875498602032943,0.2183849593043517,0.0,0.0,0.0,1.0,4.5806141818629954e-05,-0.00013637643229045328,-0.0006579613912045506,0.0,0.0,0.0,-0.00013637643229045328,0.025841203101248243,-0.0034264078366479586,0.0,0.0,0.0,-0.0006579613912045506,-0.0034264078366479586,0.01059120676278622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736135307437083714,239,1736134955134114503,map,0.9277575010526078,0.32875498602032943,0.2183849593043517,0.0,0.0,0.0,1.0,4.5806141818629954e-05,-0.00013637643229045328,-0.0006579613912045506,0.0,0.0,0.0,-0.00013637643229045328,0.025841203101248243,-0.0034264078366479586,0.0,0.0,0.0,-0.0006579613912045506,-0.0034264078366479586,0.01059120676278622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736135307538787236,240,1736134955134114503,map,0.9277575010526078,0.32875498602032943,0.2183849593043517,0.0,0.0,0.0,1.0,4.5806141818629954e-05,-0.00013637643229045328,-0.0006579613912045506,0.0,0.0,0.0,-0.00013637643229045328,0.025841203101248243,-0.0034264078366479586,0.0,0.0,0.0,-0.0006579613912045506,-0.0034264078366479586,0.01059120676278622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736135307638364387,241,1736134955134114503,map,0.9277575010526078,0.32875498602032943,0.2183849593043517,0.0,0.0,0.0,1.0,4.5806141818629954e-05,-0.00013637643229045328,-0.0006579613912045506,0.0,0.0,0.0,-0.00013637643229045328,0.025841203101248243,-0.0034264078366479586,0.0,0.0,0.0,-0.0006579613912045506,-0.0034264078366479586,0.01059120676278622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736135307738390763,242,1736134955134114503,map,0.9277575010526078,0.32875498602032943,0.2183849593043517,0.0,0.0,0.0,1.0,4.5806141818629954e-05,-0.00013637643229045328,-0.0006579613912045506,0.0,0.0,0.0,-0.00013637643229045328,0.025841203101248243,-0.0034264078366479586,0.0,0.0,0.0,-0.0006579613912045506,-0.0034264078366479586,0.01059120676278622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
