%time,field.boxes0.header.seq,field.boxes0.header.stamp,field.boxes0.header.frame_id,field.boxes0.pose.position.x,field.boxes0.pose.position.y,field.boxes0.pose.position.z,field.boxes0.pose.orientation.x,field.boxes0.pose.orientation.y,field.boxes0.pose.orientation.z,field.boxes0.pose.orientation.w,field.boxes0.scale.x,field.boxes0.scale.y,field.boxes0.scale.z,field.boxes0.id,field.boxes0.pdf,field.boxes1.header.seq,field.boxes1.header.stamp,field.boxes1.header.frame_id,field.boxes1.pose.position.x,field.boxes1.pose.position.y,field.boxes1.pose.position.z,field.boxes1.pose.orientation.x,field.boxes1.pose.orientation.y,field.boxes1.pose.orientation.z,field.boxes1.pose.orientation.w,field.boxes1.scale.x,field.boxes1.scale.y,field.boxes1.scale.z,field.boxes1.id,field.boxes1.pdf,field.boxes2.header.seq,field.boxes2.header.stamp,field.boxes2.header.frame_id,field.boxes2.pose.position.x,field.boxes2.pose.position.y,field.boxes2.pose.position.z,field.boxes2.pose.orientation.x,field.boxes2.pose.orientation.y,field.boxes2.pose.orientation.z,field.boxes2.pose.orientation.w,field.boxes2.scale.x,field.boxes2.scale.y,field.boxes2.scale.z,field.boxes2.id,field.boxes2.pdf,field.boxes3.header.seq,field.boxes3.header.stamp,field.boxes3.header.frame_id,field.boxes3.pose.position.x,field.boxes3.pose.position.y,field.boxes3.pose.position.z,field.boxes3.pose.orientation.x,field.boxes3.pose.orientation.y,field.boxes3.pose.orientation.z,field.boxes3.pose.orientation.w,field.boxes3.scale.x,field.boxes3.scale.y,field.boxes3.scale.z,field.boxes3.id,field.boxes3.pdf,field.boxes4.header.seq,field.boxes4.header.stamp,field.boxes4.header.frame_id,field.boxes4.pose.position.x,field.boxes4.pose.position.y,field.boxes4.pose.position.z,field.boxes4.pose.orientation.x,field.boxes4.pose.orientation.y,field.boxes4.pose.orientation.z,field.boxes4.pose.orientation.w,field.boxes4.scale.x,field.boxes4.scale.y,field.boxes4.scale.z,field.boxes4.id,field.boxes4.pdf,field.boxes5.header.seq,field.boxes5.header.stamp,field.boxes5.header.frame_id,field.boxes5.pose.position.x,field.boxes5.pose.position.y,field.boxes5.pose.position.z,field.boxes5.pose.orientation.x,field.boxes5.pose.orientation.y,field.boxes5.pose.orientation.z,field.boxes5.pose.orientation.w,field.boxes5.scale.x,field.boxes5.scale.y,field.boxes5.scale.z,field.boxes5.id,field.boxes5.pdf,field.boxes6.header.seq,field.boxes6.header.stamp,field.boxes6.header.frame_id,field.boxes6.pose.position.x,field.boxes6.pose.position.y,field.boxes6.pose.position.z,field.boxes6.pose.orientation.x,field.boxes6.pose.orientation.y,field.boxes6.pose.orientation.z,field.boxes6.pose.orientation.w,field.boxes6.scale.x,field.boxes6.scale.y,field.boxes6.scale.z,field.boxes6.id,field.boxes6.pdf,field.boxes7.header.seq,field.boxes7.header.stamp,field.boxes7.header.frame_id,field.boxes7.pose.position.x,field.boxes7.pose.position.y,field.boxes7.pose.position.z,field.boxes7.pose.orientation.x,field.boxes7.pose.orientation.y,field.boxes7.pose.orientation.z,field.boxes7.pose.orientation.w,field.boxes7.scale.x,field.boxes7.scale.y,field.boxes7.scale.z,field.boxes7.id,field.boxes7.pdf,field.boxes8.header.seq,field.boxes8.header.stamp,field.boxes8.header.frame_id,field.boxes8.pose.position.x,field.boxes8.pose.position.y,field.boxes8.pose.position.z,field.boxes8.pose.orientation.x,field.boxes8.pose.orientation.y,field.boxes8.pose.orientation.z,field.boxes8.pose.orientation.w,field.boxes8.scale.x,field.boxes8.scale.y,field.boxes8.scale.z,field.boxes8.id,field.boxes8.pdf,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.buttons0,field.buttons1,field.buttons2,field.buttons3,intersection_length,vacuum,desired_box
0.0,0,1735643777088230371,map,0.9940326411304,-0.2255381509543241,0.0170301748345241,-0.4809639114617698,0.5241359979710587,-0.5047495651308571,0.4890634396502029,0.0,0.0,0.0,1,0.1111111119389534,0,1735643777088253974,map,0.9733251472541928,-0.2472437249065575,0.1487980720993902,-0.4949348077547013,0.4753142913215616,-0.4938005665152771,0.5341131537862452,0.0,0.0,0.0,16,0.1111111119389534,0,1735643777088270664,map,0.9946417429025656,0.0548889725509919,0.0225356909796319,-0.5113921011072198,0.5036000668375307,-0.4835117833404526,0.5010802799724935,0.0,0.0,0.0,17,0.1111111119389534,0,1735643777088284730,map,1.0110923825973976,-0.2607911921241883,0.2361144920449751,0.2890259574846098,-0.6099800448255638,0.6644802902811106,-0.3207090342391977,0.0,0.0,0.0,121,0.1111111119389534,0,1735643777088297367,map,1.022262785626017,0.2047662342581003,0.2415440245670354,-0.5103332179114435,0.4687511595726821,-0.4925462639889429,0.526526860593029,0.0,0.0,0.0,122,0.1111111119389534,0,1735643777088310956,map,1.006240098604842,0.2018918354499659,0.1439010252877841,-0.7107518763498668,0.3606119616636006,-0.2502759098990858,0.549684229621387,0.0,0.0,0.0,124,0.1111111119389534,0,1735643777088322877,map,1.0039896666250931,-0.0309570005171763,0.2417201180355201,-0.510918149007212,0.4862428742294385,-0.4880050427208821,0.514180503865256,0.0,0.0,0.0,125,0.1111111119389534,0,1735643777088343858,map,1.00261909680142,-0.0247986578301964,0.1447898140726273,0.5131793082005099,-0.5078075202605048,0.4877466492384415,-0.4907970315297307,0.0,0.0,0.0,126,0.1111111119389534,0,1735644242188269615,map,0.9826614040456988,0.3323061851404377,0.0230829499007383,-0.5055393853810344,0.498363549941827,-0.4824049141466466,0.5131756041796145,0.0,0.0,0.0,0,0.1111111119389534,0.9367632488478048,0.3773220995818076,0.0730661029241709,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,0
0.101126172,0,1735643777088230371,map,0.9842224858077276,-0.2215541931797754,0.020585586693249,-0.492389120295915,0.493135095923106,-0.500496836329826,0.5136863325094017,0.0,0.0,0.0,1,0.0,0,1735643777088253974,map,0.9880763061953636,-0.2513787551926133,0.147324837224847,-0.5113661129903618,0.5131020904766619,-0.473930246620403,0.5006206793291025,0.0,0.0,0.0,16,0.0,0,1735643777088270664,map,0.9805234689875284,0.0536892134486747,0.0270793293319092,-0.4690805090614482,0.4994896589736956,-0.5152473392429048,0.5147754228788521,0.0,0.0,0.0,17,0.0,0,1735643777088284730,map,1.0141274008098522,-0.2610007328264315,0.2363201916062417,-0.2969338027472075,0.6551966804180744,-0.6239878346380121,0.3052651453719914,0.0,0.0,0.0,121,0.0,0,1735643777088297367,map,1.0254800236388737,0.2064699303640189,0.241749151526267,-0.509771606962274,0.4960503904146643,-0.4917416557265302,0.5022519914623446,0.0,0.0,0.0,122,0.0,0,1735643777088310956,map,1.0100412520772897,0.2035971928772426,0.1437187964799529,-0.692845468572186,0.3688142718242793,-0.264503122580686,0.5603385474182383,0.0,0.0,0.0,124,0.0,0,1735643777088322877,map,1.0068016088829976,-0.0307107174075142,0.2417716593885109,-0.5082042553196527,0.4993954652942457,-0.4908154412949502,0.5014307596318603,0.0,0.0,0.0,125,0.0,0,1735643777088343858,map,1.0010317083248856,-0.0246635167740469,0.1452049644738093,-0.5324610556795485,0.4667281963101498,-0.4662753743929031,0.530318102829286,0.0,0.0,0.0,126,0.0,0,1735644242188269615,map,0.9727226022760416,0.3269396724628604,0.0269437778983896,-0.4924175224967643,0.4956356695417767,-0.4916106477494525,0.5197973043748759,0.0,0.0,0.0,0,0.0,0.9367596287638514,0.3795459550004953,0.0726495327237173,1.0,1.3105007830335922e-11,-8.050543316079386e-09,1.50801909816541e-09,0.0,0.0,0.0,-8.050543316079386e-09,4.945532923226735e-06,-9.26391897542606e-07,0.0,0.0,0.0,1.50801909816541e-09,-9.26391897542606e-07,1.7353073190596666e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2,,0
0.198530463,0,1735643777088230371,map,0.987109098483272,-0.2214676179127431,0.019321809955928,-0.4947666846776717,0.5135345824599595,-0.4906454681018389,0.5007546155372583,0.0,0.0,0.0,1,0.0,0,1735643777088253974,map,0.983107060709496,-0.2485764695300643,0.1477293970989075,-0.501744987226845,0.4915206095916276,-0.4921039573510231,0.514288978395289,0.0,0.0,0.0,16,0.0,0,1735643777088270664,map,0.980474783693037,0.0545505684980195,0.0269315433373517,0.47841190014379,-0.5088538684472844,0.5157387242728196,-0.4961888376943664,0.0,0.0,0.0,17,0.0,0,1735643777088284730,map,1.0143660721646182,-0.2607107229191987,0.2359962075364823,-0.4995897411337144,0.5094191423859092,-0.4791315784239902,0.5112095054688328,0.0,0.0,0.0,121,0.0,0,1735643777088297367,map,1.0129295089267312,0.2025867862042158,0.2408861068586228,-0.5084288783734322,0.4925610894515351,-0.4919833217869275,0.5067899563702413,0.0,0.0,0.0,122,0.0,0,1735643777088310956,map,1.0085359775216194,0.2038398638004049,0.1432162966348883,-0.4884514259927914,0.5049357839562459,-0.4799994373515323,0.5254099339261793,0.0,0.0,0.0,124,0.0,0,1735643777088322877,map,0.9930678116318892,-0.0296680585998095,0.2410450871813506,-0.4614330101487028,0.5573553744182314,-0.5275399384812756,0.445124900516015,0.0,0.0,0.0,125,0.0,0,1735643777088343858,map,0.9924557542427536,-0.023727390784805,0.1455354852594213,0.5046618633832163,-0.4987326843627183,0.4971938457993013,-0.4993800085047832,0.0,0.0,0.0,126,0.0,0,1735644242188269615,map,0.9813709129608744,0.3316606305876802,0.023620984793425,-0.4980455935310079,0.4907505219270075,-0.4860349553252746,0.5242943202006615,0.0,0.0,0.0,0,0.0,0.9367181651585706,0.377277599147164,0.0737515281622609,1.0,3.4471977976675e-09,1.8274139460091327e-07,-9.038006170480484e-08,0.0,0.0,0.0,1.8274139460091327e-07,1.3587898503502764e-05,-5.617030205091295e-06,0.0,0.0,0.0,-9.038006170480484e-08,-5.617030205091295e-06,2.5444750477457542e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,3,,0
0.300259102,0,1735643777088230371,map,0.982543730259247,-0.221180173464327,0.0210501785385488,-0.5011741862194772,0.495186695334915,-0.4817757808616317,0.521063018075257,0.0,0.0,0.0,1,0.0,0,1735643777088253974,map,0.9758176511173252,-0.2469983450892267,0.1484161722061594,-0.5218545761369437,0.4772927209900059,-0.4712067964959006,0.5270897597098216,0.0,0.0,0.0,16,0.0,0,1735643777088270664,map,0.9883557783396636,0.0560409097749401,0.0246228156464063,-0.4951210994715796,0.5028119564559127,-0.4948144968992117,0.5071428269840869,0.0,0.0,0.0,17,0.0,0,1735643777088284730,map,1.0172990256559902,-0.2613324002806418,0.2355654761002406,-0.4889577475343203,0.4768608420728758,-0.5047482232022107,0.5279709173789056,0.0,0.0,0.0,121,0.0,0,1735643777088297367,map,1.0089874497098088,0.2014335818790012,0.240433935853044,0.5150602190063724,-0.5141775872183642,0.4952124256779497,-0.4744460275453574,0.0,0.0,0.0,122,0.0,0,1735643777088310956,map,1.003363688099562,0.2020647017065636,0.1438340381144105,-0.4638420919178417,0.5017398647530326,-0.5069768456346153,0.5254351528716595,0.0,0.0,0.0,124,0.0,0,1735643777088322877,map,1.0025222996231604,-0.0295111065079482,0.2410802437003248,-0.5402963702961212,0.546185650362961,-0.4533458578848189,0.4519276498745166,0.0,0.0,0.0,125,0.0,0,1735643777088343858,map,0.9963560248394152,-0.023381568526149,0.145147507039323,-0.5261250567642107,0.5961341590735165,-0.463239652190287,0.3914403066486502,0.0,0.0,0.0,126,0.0,0,1735644242188269615,map,0.978683131238883,0.3301815473193187,0.0245542397972077,-0.4938162099398531,0.4979107181540099,-0.492467030664137,0.5154674492699274,0.0,0.0,0.0,0,0.3337603211402893,0.9379916394443816,0.3633566743400994,0.0576039756940091,1.0,4.867795668214476e-06,-5.304676328356884e-05,-6.175826358759098e-05,0.0,0.0,0.0,-5.304676328356884e-05,0.0005915673663294,0.0006701538185321,0.0,0.0,0.0,-6.175826358759098e-05,0.0006701538185321,0.0007841387084306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,4,,0
0.398172857,0,1735643777088230371,map,0.9891482832555762,-0.2224698318871554,0.0184598738755482,-0.4988230781239066,0.5017852962739161,-0.4960091377407344,0.503350760853684,0.0,0.0,0.0,1,0.0,0,1735643777088253974,map,0.9857920750632084,-0.2497614212237376,0.1469120760759452,-0.5016381958485056,0.4882152880004543,-0.4826470752773853,0.526361808791895,0.0,0.0,0.0,16,0.0,0,1735643777088270664,map,0.9878473841547182,0.0550817548788487,0.0244186264626259,0.4707353547938713,-0.514862223155687,0.5171339440503083,-0.495880631629472,0.0,0.0,0.0,17,0.0,0,1735643777088284730,map,1.0162635238884636,-0.2625685003100098,0.2357730533503499,-0.5029599920933092,0.5036402337587971,-0.4750134754451936,0.5174359471841524,0.0,0.0,0.0,121,0.0,0,1735643777088297367,map,1.0213663006851743,0.2046204229227602,0.2410791259053064,-0.5296491794216996,0.4750049342200365,-0.4743322443875425,0.5185084195447703,0.0,0.0,0.0,122,0.0,0,1735643777088310956,map,1.0060030965156688,0.2022677002901342,0.1433846996074901,-0.4803503906080125,0.5003427470224289,-0.4915518237660429,0.5265903932821566,0.0,0.0,0.0,124,0.0,0,1735643777088322877,map,1.0063781339032951,-0.0309942838820136,0.2410691878055391,-0.5093510226047074,0.4852244548030704,-0.4899961250654885,0.5148034203979301,0.0,0.0,0.0,125,0.0,0,1735643777088343858,map,1.007799697752888,-0.0249432744764801,0.1431704740222588,0.5614263951693734,-0.5373292711183864,0.4369398326857484,-0.4529472815009012,0.0,0.0,0.0,126,0.0,0,1735644242188269615,map,0.980270134350082,0.3314021276907241,0.0242610319908906,-0.501513140163115,0.4913560623068019,-0.4822038061385746,0.5239592346963245,0.0,0.0,0.0,0,0.7424951791763306,0.9392399652998986,0.3476221782893764,0.0422174918757109,1.0,1.0127506300779105e-05,-0.0001210045236014,-0.0001262359931735,0.0,0.0,0.0,-0.0001210045236014,0.0014635513569444,0.0015045173303198,0.0,0.0,0.0,-0.0001262359931735,0.0015045173303198,0.0015742865039075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,5,,0
0.500254902,0,1735643777088230371,map,0.9819176914752296,-0.2196334922366854,0.0203739202999192,-0.5054534401049151,0.4936206720443233,-0.4803814437851181,0.5197009914205892,0.0,0.0,0.0,1,0.0,0,1735643777088253974,map,0.9888384535297464,-0.2506368364972967,0.1460918787433632,-0.5120607683894904,0.4914928748642427,-0.4816716623477268,0.5140242534406563,0.0,0.0,0.0,16,0.0,0,1735643777088270664,map,0.9868742813446478,0.0549126940522453,0.0242538675295689,0.4771099511171899,-0.5059684025366059,0.5163558392392779,-0.4997386491587466,0.0,0.0,0.0,17,0.0,0,1735643777088284730,map,1.0198738069618396,-0.2641695560361196,0.2351623366686788,-0.49278656388485,0.493616496376894,-0.4859091464741325,0.5266844010714034,0.0,0.0,0.0,121,0.0,0,1735643777088297367,map,1.0154909433556618,0.2021192012071977,0.2403969441262386,-0.4898519164574916,0.4521190513682196,-0.5031246762801976,0.5499991122272567,0.0,0.0,0.0,122,0.0,0,1735643777088310956,map,1.0048310433604832,0.2017466614182279,0.1430239148256916,-0.4709507880065401,0.4999716868039938,-0.4978288866180675,0.5295281553600372,0.0,0.0,0.0,124,0.0,0,1735643777088322877,map,0.99915142443406,-0.0306540434223989,0.2405036389985848,-0.5569882803079982,0.4906590869877343,-0.4427072456946346,0.5030188968273185,0.0,0.0,0.0,125,0.0,0,1735643777088343858,map,1.0013410152877726,-0.0246707733655207,0.1437195453734232,-0.5626572355637317,0.4754671175259491,-0.4317989887430314,0.5204781347375124,0.0,0.0,0.0,126,0.0,0,1735644242188269615,map,0.9820665538865638,0.3317713858229078,0.0230718100972996,-0.4918875516139973,0.4943361029453157,-0.4908052926380889,0.5222916987761393,0.0,0.0,0.0,0,0.483059823513031,0.9403807695600171,0.3328899094209048,0.0282310318355235,1.0,1.494676038350792e-05,-0.000184870278433,-0.0001849757269671,0.0,0.0,0.0,-0.000184870278433,0.0023048248608517,0.002284025891084,0.0,0.0,0.0,-0.0001849757269671,0.002284025891084,0.0022900107422017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,6,,0
0.601090206,0,1735643777088230371,map,0.981893886909026,-0.2214575009405202,0.020066722834454,-0.4957881192588143,0.4862559729791781,-0.4901758637427988,0.5267607541834166,0.0,0.0,0.0,1,0.0,0,1735643777088253974,map,0.9804282767372976,-0.2491290178457088,0.146665499248014,-0.5141521137980853,0.4804662823564753,-0.4783597414028768,0.5253300992713833,0.0,0.0,0.0,16,0.0,0,1735643777088270664,map,0.9828539265136472,0.053700441682238,0.0249409374391427,-0.4882346629316179,0.4970471457514245,-0.5036745427521375,0.5107670739151429,0.0,0.0,0.0,17,0.0,0,1735643777088284730,map,1.0136895261794403,-0.2639711457225208,0.2357011780810517,0.2293930048583712,-0.6455240494161303,0.684458910492961,-0.2493863484520309,0.0,0.0,0.0,121,0.0,0,1735643777088297367,map,1.011165570429834,0.2014679085737031,0.2396611763181697,-0.484752194063744,0.4803668843023093,-0.5135830242812173,0.5200917649667578,0.0,0.0,0.0,122,0.0,0,1735643777088310956,map,1.011908771639742,0.2044368996448628,0.1416058752674305,-0.4926109201393498,0.4950888074846473,-0.4762158969094276,0.534265826713297,0.0,0.0,0.0,124,0.0,0,1735643777088322877,map,1.0042047675857249,-0.0304470910084598,0.2402291999999804,0.4051795966773908,-0.5188527713252622,0.5905144475656442,-0.4668125783873911,0.0,0.0,0.0,125,0.0,0,1735643777088343858,map,1.009209529155774,-0.0250293129050013,0.1423180706770954,0.5613813630925747,-0.5232011082942118,0.4367962313734842,-0.4693832311767787,0.0,0.0,0.0,126,0.0,0,1735644242188269615,map,0.9741521264296468,0.3280242007901754,0.0249540510647855,-0.4890732839328754,0.4948184103378264,-0.4904643151547978,0.5247921677136528,0.0,0.0,0.0,0,0.9909803867340088,0.9413986012531844,0.3205930620990039,0.0155728271830658,1.0,1.9027397033841503e-05,-0.0002335569642384,-0.0002358541543578,0.0,0.0,0.0,-0.0002335569642384,0.0028828388907931,0.0028916725379559,0.0,0.0,0.0,-0.0002358541543578,0.0028916725379559,0.0029242472205996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,7,,0
0.701403142,0,1735643777088230371,map,0.993356717095176,-0.226393524381421,0.0153055531042119,-0.5098419654856219,0.5291079478588218,-0.4666028128154452,0.4923289193365537,0.0,0.0,0.0,1,0.0,0,1735643777088253974,map,0.9804282767372976,-0.2491290178457088,0.146665499248014,-0.5141521137980853,0.4804662823564753,-0.4783597414028768,0.5253300992713833,0.0,0.0,0.0,16,0.0,0,1735643777088270664,map,0.9898978543146404,0.0542313613321539,0.0220729538930238,-0.5166407745885996,0.4836558796373696,-0.4633465981183099,0.5333565694138244,0.0,0.0,0.0,17,0.0,0,1735643777088284730,map,1.0136895261794403,-0.2639711457225208,0.2357011780810517,0.2293930048583712,-0.6455240494161303,0.684458910492961,-0.2493863484520309,0.0,0.0,0.0,121,0.0,0,1735643777088297367,map,1.005578561473844,0.1987332548411332,0.2399601440049818,-0.48008773455498,0.4872691022427129,-0.5186776196948794,0.5128919144976865,0.0,0.0,0.0,122,0.0,0,1735643777088310956,map,0.9997694530015404,0.199556081753229,0.1429801281800743,-0.4664062833314305,0.4950798175597695,-0.5013876952534971,0.5347630617033429,0.0,0.0,0.0,124,0.0,0,1735643777088322877,map,1.0038782630791498,-0.0331342391986225,0.2409502367277546,-0.5105067880102361,0.4819977783135931,-0.4892614395297248,0.5173820685775009,0.0,0.0,0.0,125,0.0,0,1735643777088343858,map,1.0028898024863218,-0.0270946898835488,0.1429101066687589,-0.5654742132529228,0.4833776112371855,-0.4301900082455404,0.511391783182251,0.0,0.0,0.0,126,0.0,0,1735644242188269615,map,0.9839745577907444,0.3336036201863123,0.0209340355786969,-0.512667854909968,0.490841821993995,-0.4732148371988279,0.5218368463212559,0.0,0.0,0.0,0,0.0847910717129707,0.9422728495814736,0.3095097631486168,0.0048106287340726,1.0,2.1999143381229934e-05,-0.0002721892327638,-0.0002722342230823,0.0,0.0,0.0,-0.0002721892327638,0.0033823606388096,0.0033651781101265,0.0,0.0,0.0,-0.0002722342230823,0.0033651781101265,0.0033694907262132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,8,,0
0.800611241,0,1735643777088230371,map,0.9900427190574824,-0.2249426285172842,0.0156290945390853,-0.5045026853714366,0.5074568875060671,-0.478184748478867,0.5092189058723836,0.0,0.0,0.0,1,0.0,0,1735643777088253974,map,0.9896034965100332,-0.2532543455029954,0.1445631358118852,-0.4980589756614075,0.4765092075050017,-0.4945853596200089,0.5293973498003287,0.0,0.0,0.0,16,0.0,0,1735643777088270664,map,0.9913690021095358,0.0543507540287394,0.0210431190448882,-0.5006379872414632,0.5005875579322394,-0.4901135618969381,0.5084903135940251,0.0,0.0,0.0,17,0.0,0,1735643777088284730,map,1.0136895261794403,-0.2639711457225208,0.2357011780810517,0.2293930048583712,-0.6455240494161303,0.684458910492961,-0.2493863484520309,0.0,0.0,0.0,121,0.0,0,1735643777088297367,map,1.0204542959486456,0.2032068667438004,0.2408325972899494,-0.5146703335289466,0.4843256189913797,-0.4862084300253938,0.5139499052885038,0.0,0.0,0.0,122,0.0,0,1735643777088310956,map,1.004256542253115,0.2009811935566005,0.1419968815912504,-0.4706669868985864,0.4840761269192818,-0.4944677190659409,0.5473979956049889,0.0,0.0,0.0,124,0.0,0,1735643777088322877,map,1.0076618974605256,-0.0337668614029763,0.2409956421193671,-0.5301913898092583,0.5345038877423658,-0.4633917028780593,0.4674086155220036,0.0,0.0,0.0,125,0.0,0,1735643777088343858,map,1.0027006244436,-0.0269730766304929,0.1424069140246054,0.5100969378619176,-0.5072059085560422,0.4907725078807713,-0.4916153230099254,0.0,0.0,0.0,126,0.0,0,1735644242188269615,map,0.98057501473048,0.3315827687127141,0.0215910386831905,-0.5057166641982812,0.4897857272069017,-0.4821466001386875,0.5214357610974476,0.0,0.0,0.0,0,0.2539230287075043,0.943024822531062,0.2995231658453756,-0.0043503245127202,1.0,2.4078500651951237e-05,-0.0003020231929227,-0.0002970962883454,0.0,0.0,0.0,-0.0003020231929227,0.0038043997956298,0.0037231634391399,0.0,0.0,0.0,-0.0002970962883454,0.0037231634391399,0.0036664873828645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,9,,0
0.900379889,0,1735643777088230371,map,0.9900427190574824,-0.2249426285172842,0.0156290945390853,-0.5045026853714366,0.5074568875060671,-0.478184748478867,0.5092189058723836,0.0,0.0,0.0,1,0.0,0,1735643777088253974,map,0.9896034965100332,-0.2532543455029954,0.1445631358118852,-0.4980589756614075,0.4765092075050017,-0.4945853596200089,0.5293973498003287,0.0,0.0,0.0,16,0.0,0,1735643777088270664,map,0.992346813999178,0.0546098377386526,0.0194062131098238,-0.515473259487102,0.4975230364642047,-0.4649963324642869,0.5201312889414971,0.0,0.0,0.0,17,0.0,0,1735643777088284730,map,1.0136895261794403,-0.2639711457225208,0.2357011780810517,0.2293930048583712,-0.6455240494161303,0.684458910492961,-0.2493863484520309,0.0,0.0,0.0,121,0.0,0,1735643777088297367,map,1.0124885411171447,0.2006559658827292,0.2394804882483859,0.5417125221995877,-0.4888252104556561,0.4668461272289931,-0.4996520293228433,0.0,0.0,0.0,122,0.0,0,1735643777088310956,map,1.0006245563974174,0.2000276006265933,0.1415310394052291,-0.4830182367716479,0.5071793773600304,-0.491196118106561,0.5178695160788536,0.0,0.0,0.0,124,0.0,0,1735643777088322877,map,1.004871930785384,-0.0338523287124969,0.2399936606140885,-0.5411258956579766,0.4837699146440934,-0.447724589069961,0.5221993173834433,0.0,0.0,0.0,125,0.0,0,1735643777088343858,map,0.9976424891691892,-0.0266447292970435,0.1420419959248267,-0.4223038657322015,0.6251007511296491,-0.552226850904493,0.3548999874117979,0.0,0.0,0.0,126,0.0,0,1735644242188269615,map,0.9770048868166592,0.3297925607472895,0.021438822112981,-0.496863220491511,0.494978463860195,-0.4875014020867545,0.5200631148243977,0.0,0.0,0.0,0,0.3869959712028503,0.9435045645060086,0.293583897501625,-0.0102862657963297,1.0,2.3742021849485184e-05,-0.0002974647205551,-0.000293016141262,0.0,0.0,0.0,-0.0002974647205551,0.0037414339921985,0.0036681434286308,0.0,0.0,0.0,-0.000293016141262,0.0036681434286308,0.0036169572348802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,10,,0
