%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1735645973102914961,273,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645973203103274,274,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645973305508893,275,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645973404502525,276,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645973505879266,277,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645973602677262,278,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645973702352353,279,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645973803976273,280,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645973905039170,281,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645974002481476,282,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645974105896666,283,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645974205067162,284,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645974305088498,285,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645974405352946,286,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645974504863626,287,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645974606100543,288,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645974707197365,289,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645974805634242,290,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645974905689764,291,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645975002688469,292,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645975105765841,293,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645975206125247,294,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645975305184031,295,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645975404890252,296,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645975504733140,297,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645975605800818,298,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645975704851117,299,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645975804238874,300,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735645975909007837,301,1735645566598569393,map,0.7937141807493884,-0.17009944197965257,2.3339064975979054,0.0,0.0,0.0,1.0,0.001625519013199502,-0.008303139902217309,-0.022615694320530677,0.0,0.0,0.0,-0.008303139902217309,0.04242997659017525,0.11551708512444339,0.0,0.0,0.0,-0.022615694320530677,0.11551708512444339,0.3146508331224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
