bayesian_threshold,bayesian_diff_threshold,intersection_length_threshold,average_success_time_rate,max_success_time_rate,min_success_time_rate,average_success_rate
0.5,0.15,10,0.5118432045427176,0.9777840199694716,0.0941039400037495,1.0
0.5,0.2,1,0.4909871083071124,0.9777840199694716,0.0309250192346112,0.9629629629629629
0.5,0.2,5,0.4913689014604439,0.9777840199694716,0.0352932656460089,0.9629629629629629
0.5,0.2,10,0.512337206844787,0.9777840199694716,0.0941039400037495,1.0
0.5,0.25,1,0.4909871083071124,0.9777840199694716,0.0309250192346112,0.9629629629629629
0.5,0.25,5,0.4913689014604439,0.9777840199694716,0.0352932656460089,0.9629629629629629
0.5,0.25,10,0.5133248545887705,0.9777840199694716,0.0941039400037495,1.0
0.5,0.3,1,0.49203783190737105,0.9777840199694716,0.0309250192346112,0.9629629629629629
0.5,0.3,5,0.49241962506070264,0.9777840199694716,0.0352932656460089,0.9629629629629629
0.5,0.3,10,0.5148337461241966,0.9777840199694716,0.0941039400037495,1.0
0.5,0.35,1,0.49503200828239796,0.9777840199694716,0.0309250192346112,0.9629629629629629
0.5,0.35,5,0.49541380143572944,0.9777840199694716,0.0352932656460089,0.9629629629629629
0.5,0.35,10,0.5183216878130434,0.9777840199694716,0.0941039400037495,1.0
0.5,0.4,1,0.49607559072246526,0.9777840199694716,0.0309250192346112,0.9629629629629629
0.5,0.4,5,0.49645738387579674,0.9777840199694716,0.0352932656460089,0.9629629629629629
0.5,0.4,10,0.5198591049300679,0.9777840199694716,0.0941039400037495,1.0
0.5,0.45,1,0.5007247827662292,0.9777840199694716,0.0309250192346112,0.9629629629629629
0.5,0.45,5,0.5011065759195606,0.9777840199694716,0.0352932656460089,0.9629629629629629
0.5,0.45,10,0.524473041242781,0.9777840199694716,0.0941039400037495,1.0
0.5,0.5,1,0.5595290546586166,0.9777840199694716,0.0309250192346112,1.0
0.5,0.5,5,0.559910847811948,0.9777840199694716,0.0412334343745612,1.0
0.5,0.5,10,0.5759278425040333,0.9777840199694716,0.0941039400037495,1.0
0.6,0.0,1,0.5444163321394012,1.0,0.0309250192346112,0.9629629629629629
0.6,0.0,5,0.5447981252927327,1.0,0.0352932656460089,0.9629629629629629
0.6,0.0,10,0.5653075346236276,1.0,0.0941039400037495,1.0
0.6,0.05,1,0.5449451106942014,1.0,0.0309250192346112,0.9629629629629629
0.6,0.05,5,0.5453269038475329,1.0,0.0352932656460089,0.9629629629629629
0.6,0.05,10,0.5653075346236276,1.0,0.0941039400037495,1.0
0.6,0.1,1,0.5449451106942014,1.0,0.0309250192346112,0.9629629629629629
0.6,0.1,5,0.5453269038475329,1.0,0.0352932656460089,0.9629629629629629
0.6,0.1,10,0.5653075346236276,1.0,0.0941039400037495,1.0
0.6,0.15,1,0.5449451106942014,1.0,0.0309250192346112,0.9629629629629629
0.6,0.15,5,0.5453269038475329,1.0,0.0352932656460089,0.9629629629629629
0.6,0.15,10,0.5658012069298066,1.0,0.0941039400037495,1.0
0.6,0.2,1,0.5449451106942014,1.0,0.0309250192346112,0.9629629629629629
0.6,0.2,5,0.5453269038475329,1.0,0.0352932656460089,0.9629629629629629
0.6,0.2,10,0.566295209231876,1.0,0.0941039400037495,1.0
0.6,0.25,1,0.5449451106942014,1.0,0.0309250192346112,0.9629629629629629
0.6,0.25,5,0.5453269038475329,1.0,0.0352932656460089,0.9629629629629629
