%time,control_mode,desired_box,eef_distance,intersection_length,field.boxes0.id,field.boxes1.id,field.boxes2.id,field.boxes3.id,field.boxes4.id,field.boxes5.id,field.boxes6.id,field.boxes7.id,field.boxes8.id,baysian0,baysian1,baysian2,baysian3,baysian4,baysian5,baysian6,baysian7,baysian8
0.0,0,0,0.4896283745765686,1.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,,,,,,,,,
0.099939922,0,0,0.4870601296424866,2.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06
0.200016457,0,0,0.4843457639217376,3.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.0022493685058763923,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,5.604487290867283e-05,0.00016204971139238708,1.0020020952761588e-06,1.0020020952761588e-06
0.299973122,0,0,0.4798834919929504,4.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.8122263527341977,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,0.0014699359206164315,0.010181060895845579,1.0020020952761588e-06,1.0020020952761588e-06
0.399964894,0,0,0.4747909903526306,5.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.6777437520268343,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,0.0002535063246795001,0.002167516919945703,1.0020020952761588e-06,1.0020020952761588e-06
0.499973858,0,0,0.4678146839141845,6.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.4921852978370254,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,5.3009783945619114e-05,0.0006397260510368348,1.0020020952761588e-06,1.0020020952761588e-06
0.599958307,0,0,0.4617727696895599,7.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.39167563145047546,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.787123746244371e-05,0.00021148770204945595,1.0020020952761588e-06,1.0020020952761588e-06
0.6999282,0,0,0.4536361694335937,8.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.29769662500278904,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,4.290815127644347e-06,5.872863711500787e-05,1.0020020952761588e-06,1.0020020952761588e-06
0.799947342,0,0,0.4459706544876098,9.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.20521071047754774,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.3210064748916266e-06,1.4382668031718043e-05,1.0020020952761588e-06,1.0020020952761588e-06
0.900008614,0,0,0.438226968050003,10.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.1315427795935465,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,3.894792950899666e-06,1.0020020952761588e-06,1.0020020952761588e-06
0.999990413,0,0,0.4317691922187805,11.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.08454098421209494,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.4089416149611735e-06,1.0020020952761588e-06,1.0020020952761588e-06
1.099949168,0,0,0.4243018329143524,12.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.0728849610019606,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.7116200893166512e-06,1.0020020952761588e-06,1.0020020952761588e-06
1.199972037,0,0,0.4179133772850036,13.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.06429951869938882,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.806412715566506e-06,1.0020020952761588e-06,1.0020020952761588e-06
1.299946712,0,0,0.4110786914825439,14.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.046220974624763246,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.1734001528751517e-06,1.0020020952761588e-06,1.0020020952761588e-06
1.400023385,0,0,0.4057080447673797,15.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.03384625749669042,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.1118252160461437e-06,1.0020020952761588e-06,1.0020020952761588e-06
1.499916884,0,0,0.3992517590522766,16.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.028954935429287346,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06
1.599957496,0,0,0.3917356431484222,17.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.032821020557828526,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06
1.699947653,0,0,0.3835700452327728,18.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.041406430450648485,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06
1.799967101,0,0,0.3774069845676422,19.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.04200178088742248,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06
1.899980589,0,0,0.3699154257774353,20.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.03348877639669013,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06
1.999951633,0,0,0.3635319769382477,21.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.03199097289354215,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06
2.099946414,0,0,0.3585441708564758,22.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.03786949679207625,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06
2.199984447,0,0,0.3533406555652618,23.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.04026935585271317,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06
2.299962375,0,0,0.3484319746494293,24.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.039557499459736134,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06
2.399951095,0,0,0.3445719480514526,25.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.06655883648788447,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06
2.49997917,0,0,0.3398463129997253,26.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.1359069638288033,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.6893551797970006e-06,1.0020020952761588e-06,1.0020020952761588e-06
2.599970063,0,0,0.336030513048172,27.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.177184620639652,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,2.8134055705205963e-06,1.0020020952761588e-06,1.0020020952761588e-06
2.699962431,0,0,0.3328537940979004,28.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.17679334275665914,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,2.1897742959152867e-06,1.0020020952761588e-06,1.0020020952761588e-06
2.800002366,0,0,0.3307670950889587,29.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.31284708096106073,1.0020020952761588e-06,1.0020020952761588e-06,1.6996935075072048e-05,1.0020020952761588e-06,2.020044179371647e-06,3.694884107616152e-05,1.0020020952761588e-06,1.0020020952761588e-06
3.899952925,0,0,0.3311278223991394,29.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,,,,,,,,,
4.000001302,0,0,0.3295237421989441,30.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,0.6265184846714508,1.0020020952761588e-06,1.0020020952761588e-06,0.004247582813004874,1.0020020952761588e-06,3.826495571764562e-05,0.004512913215092065,1.0020020952761588e-06,4.176202400769691e-05
