%time,control_mode,desired_box,eef_distance,intersection_length,field.boxes0.id,field.boxes1.id,field.boxes2.id,field.boxes3.id,field.boxes4.id,field.boxes5.id,field.boxes6.id,field.boxes7.id,field.boxes8.id,baysian0,baysian1,baysian2,baysian3,baysian4,baysian5,baysian6,baysian7,baysian8
0.0,0,125,0.48968705534935,1.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,,,,,,,,,
0.100023318,0,125,0.4880177974700928,2.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06
0.199943535,0,125,0.4849027991294861,3.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,3.099191037892729e-06,2.8506059290324618e-05,1.0020020952761588e-06,1.0020020952761588e-06
0.300054305,0,125,0.4810516536235809,4.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,3.099191037892729e-06,0.0004090431581828865,1.0020020952761588e-06,1.0020020952761588e-06
0.399999186,0,125,0.4773722290992737,5.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,0.00017045447103127313,1.0020020952761588e-06,1.0020020952761588e-06
0.500023807,0,125,0.4725181758403778,6.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,2.8205472568642182e-06,0.00018821840807153393,1.0020020952761588e-06,1.0020020952761588e-06
0.600017931,0,125,0.4659300744533539,7.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,3.864071595110307e-06,0.00012411003417602632,1.0020020952761588e-06,1.0020020952761588e-06
0.700043092,0,125,0.4592972993850708,8.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.3727160323870667e-06,3.204539566388454e-05,1.0020020952761588e-06,1.0020020952761588e-06
0.799993092,0,125,0.4538347721099853,9.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,7.5110650485158035e-06,9.981802131115937e-06,1.689138049876869e-06,1.0020020952761588e-06
0.899989938,0,125,0.4467880129814148,10.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,3.5373658854787705e-05,5.7929482252380145e-06,1.4632330605027265e-05,1.0020020952761588e-06
