%time,control_mode,desired_box,eef_distance,intersection_length,field.boxes0.id,field.boxes1.id,field.boxes2.id,field.boxes3.id,field.boxes4.id,field.boxes5.id,field.boxes6.id,field.boxes7.id,field.boxes8.id,baysian0,baysian1,baysian2,baysian3,baysian4,baysian5,baysian6,baysian7,baysian8
0.0,0,122,0.4849558174610138,2.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,,,,,,,,,
0.099978025,0,122,0.4811213314533233,3.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06
0.19991833,0,122,0.4759770333766937,4.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,7.860700149492902e-05,1.0020020952761588e-06,1.0475784201955845e-05,1.0020020952761588e-06
0.299975712,0,122,0.468556135892868,5.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,0.022572082875775473,4.6415576988408626e-06,0.0007394094630447547,1.6143270623617182e-05
0.399954859,0,122,0.4613882303237915,6.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,2.8751583468664176e-06,1.0020020952761588e-06,1.0020020952761588e-06,0.09979086561508752,1.5617221444623645e-05,0.01195029594559928,0.0008113953363460676
0.499959372,0,122,0.4525830447673797,7.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,4.855565549502189e-06,1.0020020952761588e-06,1.0020020952761588e-06,0.09831076540437682,5.0721528713900554e-06,0.025149164663001884,0.0018840261721693367
0.599962243,0,122,0.4447618126869201,8.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.6921826712653708e-06,1.0020020952761588e-06,1.0020020952761588e-06,0.059285766967950196,1.5074714677780761e-06,0.01509586696122319,0.0007039022008743799
0.699982426,0,122,0.4373593926429748,9.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,0.07876423672950722,3.5848184617757855e-06,0.007435937037439727,0.0003042990731834667
0.800055137,0,122,0.4308115243911743,10.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,0.185709632797094,5.057289107398561e-05,0.004090001586485661,0.00018933026992425673
0.900024331,0,122,0.4230333268642425,11.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,0.29418944568596356,0.00046031508082933605,0.002291363021692808,0.00010242828874886054
1.00002746,0,122,0.4150294959545135,12.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,0.32946840763833624,0.001183017965485548,0.0011420954055959044,4.621647573064818e-05
1.100000853,0,122,0.4088181257247925,13.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,0.27768116865804104,0.0010170699297338509,0.0005428348797277713,1.8755290847243658e-05
1.199996005,0,122,0.401239663362503,14.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,0.21336324201568663,0.0006945804324178538,0.00027721881777189916,1.0920490682511165e-05
1.299959761,0,122,0.39319908618927,15.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,0.17436158738254703,0.0006645956409439766,0.0001514706720984877,8.844031802601655e-06
1.400010066,0,122,0.3848833739757538,16.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,0.14285917334004372,0.0006310878794398058,8.19545597373738e-05,5.651946150715811e-06
1.500012593,0,122,0.3782317340373993,17.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,0.11860895113972718,0.00043049927069387274,4.662019853764893e-05,2.917280084701708e-06
1.600035938,0,122,0.3690217733383178,18.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,0.1357282605413644,0.0005242525175498732,4.180428551236401e-05,3.6228907038008962e-06
1.699961522,0,122,0.3607617616653442,19.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,0.20172857914835163,0.0011049766455390674,5.944465844327768e-05,9.714685256511357e-06
1.799960673,0,122,0.3540670573711395,20.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,1.6630689942716335e-06,1.0020020952761588e-06,0.34964136512281124,0.003636076016884737,8.57772125895129e-05,3.6495979245239484e-05
1.899953528,0,122,0.3456428945064544,21.0,0.0,1.0,16.0,17.0,121.0,122.0,124.0,125.0,126.0,1.0020020952761588e-06,1.0020020952761588e-06,1.0020020952761588e-06,5.215142571467522e-06,1.0020020952761588e-06,0.512835769813384,0.013127113858121667,7.990018273303471e-05,8.76252655146163e-05
