%time,intersection_length
1735646206704782337,86
1735646206803931735,86
1735646206904636828,86
1735646207003776666,86
1735646207104987065,86
1735646207204561508,86
1735646207305484653,86
1735646207404768264,86
1735646207504251884,86
1735646207604355318,86
1735646207704560184,86
1735646207805088951,86
1735646207904437546,86
1735646208004498179,86
1735646208105333919,86
1735646208204300960,86
1735646208304263707,86
1735646208405069561,86
1735646208504230150,86
1735646208604578107,86
1735646208704628308,86
1735646208804030775,86
1735646208904564944,86
1735646209004781712,86
1735646209105381155,86
1735646209205080603,86
1735646209304884289,86
1735646209403389097,86
1735646209503170501,86
1735646209602832930,86
1735646209705165593,86
1735646209803700056,86
1735646209904681993,86
1735646210004558657,86
1735646210104220205,86
1735646210204825849,86
1735646210304351509,86
1735646210404590148,86
1735646210504739809,86
1735646210603605510,86
1735646210704913393,86
1735646210804707782,86
1735646210904853125,86
1735646211005820655,86
1735646211104926380,86
1735646211204122567,86
1735646211304570852,86
1735646211405248282,0
1735646211504981325,0
1735646211604701914,0
1735646211704324788,0
1735646211803838485,0
1735646211904892489,0
1735646212003845345,0
1735646212105358236,0
1735646212203493875,0
1735646212303642966,0
1735646212404186753,0
1735646212504448647,0
1735646212603422101,0
1735646212703563365,0
1735646212804449261,0
1735646212903553202,0
1735646213005763044,0
1735646213104710048,0
1735646213206599464,0
1735646213304143432,1
1735646213403596525,2
1735646213503038376,3
1735646213604065108,4
1735646213703744579,5
1735646213804884225,6
1735646213903724928,7
1735646214003801010,8
1735646214103432050,9
1735646214203342248,10
1735646214303439430,11
1735646214403639897,12
1735646214504410955,13
1735646214602429593,14
1735646214704978327,15
1735646214802896784,16
1735646214901596570,17
1735646215001979984,18
1735646215105142590,19
1735646215203410209,20
1735646215303361885,21
1735646215402103611,22
1735646215502672657,23
1735646215603975751,24
1735646215703666905,25
1735646215802812836,26
1735646215904036180,26
1735646216003858401,26
1735646216102836907,26
1735646216204452734,26
1735646216303450715,26
1735646216404840574,26
1735646216502225272,27
1735646216605006344,28
1735646216703556438,29
1735646216803715627,30
1735646216901517224,31
1735646217002496517,32
1735646217103005869,33
1735646217203836009,34
1735646217302181225,35
1735646217403036492,36
1735646217503701859,37
1735646217603183658,38
1735646217704776782,39
1735646217804599604,40
1735646217903609328,41
1735646218001920910,42
1735646218102921402,43
1735646218203298866,44
1735646218302143336,45
1735646218405358812,46
1735646218505361575,47
1735646218602744379,48
1735646218702332258,49
1735646218803636996,50
1735646218908283880,51
1735646219002992773,52
1735646219103770343,53
1735646219203718745,54
1735646219304475305,55
1735646219401927451,56
1735646219505250219,57
1735646219603632566,58
1735646219704129224,59
1735646219803913945,60
1735646219903626699,61
1735646220004147703,62
1735646220103735613,63
1735646220204779487,64
1735646220304936252,64
1735646220405178951,64
1735646220503345138,64
1735646220604442703,64
1735646220704841176,64
1735646220803016702,64
1735646220904524875,64
1735646221004394256,64
1735646221105155677,64
1735646221205041639,64
1735646221305629249,64
1735646221404814888,64
1735646221505694721,64
1735646221605113038,64
1735646221705212085,64
1735646221804906786,64
1735646221905007935,64
1735646222004797706,64
1735646222104671857,64
1735646222203763495,64
1735646222306300998,64
1735646222405501102,64
1735646222502530958,64
1735646222604813148,64
1735646222704979301,64
1735646222805462304,64
1735646222903494127,64
1735646223002655558,64
1735646223106518028,64
1735646223204497412,64
1735646223305327863,64
1735646223402453190,64
1735646223505003226,64
1735646223603509276,64
1735646223702832705,64
1735646223803227801,64
1735646223904135549,64
1735646224003916913,64
1735646224104179057,64
1735646224204538858,64
1735646224303594328,64
1735646224402561814,64
1735646224504452661,64
1735646224605150882,64
1735646224702454557,64
1735646224804617611,64
1735646224904131749,64
1735646225003981373,64
1735646225104776467,64
1735646225203822470,64
1735646225303553260,64
1735646225404220531,64
1735646225504646277,64
1735646225604178079,64
1735646225703820812,64
1735646225804022462,64
1735646225904343419,64
1735646226004216777,64
1735646226104408801,64
1735646226203401863,64
1735646226304387799,64
1735646226404117465,64
1735646226504171678,64
1735646226604713241,64
1735646226704808701,64
1735646226803602777,64
1735646226904097152,64
1735646227003804466,64
1735646227103652238,64
1735646227204728866,64
1735646227304207357,64
1735646227404687325,64
1735646227504352399,64
1735646227603980815,64
1735646227703623026,64
1735646227804259100,64
1735646227904133581,65
1735646228003384663,66
1735646228103700891,67
1735646228202921153,68
1735646228303839932,69
1735646228403798452,70
1735646228503342899,71
1735646228603368888,72
1735646228703812576,72
1735646228803692519,72
1735646228904462615,72
1735646229003946948,72
1735646229104216027,72
1735646229204215915,72
1735646229304768601,72
1735646229404111938,72
1735646229504199892,72
1735646229604332714,72
1735646229702502367,72
1735646229804382816,72
1735646229904725705,72
1735646230002130721,72
1735646230102935044,72
1735646230202393979,72
1735646230303725017,72
1735646230403591454,72
1735646230504829327,72
1735646230604126374,72
1735646230703583667,72
1735646230803593345,72
1735646230902338217,72
1735646231004352450,72
1735646231102460949,72
1735646231203915161,72
1735646231304543780,0
1735646231404165193,0
1735646231504717919,0
1735646231602688636,0
1735646231703136543,0
1735646231803735186,0
1735646231902859889,0
1735646232002776119,0
1735646232103673196,0
1735646232202734229,0
1735646232303921105,0
1735646232403613882,0
1735646232504806229,0
1735646232603790145,0
1735646232702594571,0
1735646232803832243,0
1735646232904775458,0
1735646233003380918,0
1735646233102888505,0
1735646233204585005,0
1735646233304761740,0
1735646233403433074,0
1735646233503102368,0
1735646233604037368,0
1735646233703841154,0
1735646233803715757,0
1735646233904601493,0
1735646234003691120,0
1735646234102324612,0
1735646234203744258,0
1735646234303246826,0
1735646234404244064,0
1735646234503916734,0
1735646234602446120,0
1735646234703321226,0
1735646234803963190,0
1735646234903977276,0
1735646235003178885,0
1735646235103810600,0
1735646235204135505,0
1735646235303934023,0
1735646235405402453,0
1735646235504712777,0
1735646235603833361,0
1735646235703783777,0
1735646235802389868,0
1735646235902310968,0
1735646236003669119,0
1735646236103511030,0
1735646236204245810,0
1735646236304912562,0
1735646236404171229,1
1735646236503220186,2
1735646236603802849,3
1735646236704490721,4
1735646236803688172,5
1735646236903573334,6
1735646237004108747,7
1735646237104181134,8
1735646237203916914,9
1735646237303128912,10
1735646237403521325,11
1735646237503731603,12
1735646237603490566,13
1735646237703874863,14
1735646237803978509,15
1735646237903457663,16
1735646238004060745,17
1735646238101884725,18
1735646238203316265,19
1735646238302540887,20
1735646238403787717,21
1735646238504341555,22
1735646238604263195,23
1735646238702509365,24
1735646238801356212,25
1735646238903310862,26
1735646239003475253,27
1735646239103202817,28
1735646239202673506,29
1735646239302903631,30
1735646239402798101,31
1735646239502809563,32
1735646239602024707,33
1735646239704935447,34
1735646239803624435,35
1735646239902944688,36
1735646240003322653,37
1735646240103582305,38
1735646240204137907,39
1735646240303941715,40
1735646240403558960,41
1735646240503779508,42
1735646240603188639,43
1735646240702797398,44
1735646240803296463,45
1735646240903951212,46
1735646241003674157,47
1735646241104565796,48
1735646241203704897,49
1735646241303906027,50
1735646241403326721,51
1735646241503502723,52
1735646241603399568,53
1735646241703855561,54
1735646241805694713,55
1735646241903982711,56
1735646242004881033,57
1735646242103444353,58
1735646242205363296,59
1735646242302267946,60
1735646242402114155,61
1735646242502231607,62
1735646242602173697,63
1735646242703954269,63
1735646242803580542,64
1735646242903741045,64
1735646243003504417,64
1735646243104457982,64
1735646243204439557,64
1735646243305249732,64
1735646243404061733,64
1735646243504086500,64
1735646243603956063,64
1735646243704469274,64
1735646243804158796,64
1735646243903809927,64
1735646244004635871,64
1735646244105062167,64
1735646244203930044,64
1735646244304395397,64
1735646244404545521,64
1735646244503703687,64
1735646244604140544,64
1735646244703642451,64
1735646244804251345,64
1735646244902338754,64
1735646245002341159,64
1735646245103892886,64
1735646245203927222,64
1735646245303746159,64
1735646245403416846,64
1735646245504490909,64
1735646245605263392,64
1735646245703566140,64
1735646245804831434,64
1735646245903666118,64
1735646246003867090,64
1735646246104497534,64
1735646246203774946,64
1735646246304126643,64
1735646246403705826,64
1735646246503816115,64
1735646246603668194,64
1735646246705298201,64
1735646246802529160,64
1735646246904003150,64
1735646247004830848,0
1735646247104886714,0
1735646247204247744,0
1735646247303762256,0
1735646247404396306,0
1735646247504585044,0
1735646247603944753,0
1735646247704010868,0
1735646247804765226,0
1735646247903625560,0
1735646248004905853,0
1735646248105020861,0
1735646248204080322,0
1735646248303287992,0
1735646248405009853,0
1735646248504391893,0
1735646248603195859,0
1735646248704460354,0
1735646248803165904,0
1735646248903656181,0
1735646249005460188,0
1735646249104980680,0
1735646249202669436,0
1735646249303870109,0
1735646249404024391,0
1735646249505005379,0
1735646249604011358,0
1735646249703636379,1
1735646249804701215,2
1735646249904619772,3
1735646250002440838,4
1735646250104984202,5
1735646250204245535,6
1735646250303695574,7
1735646250403483073,7
1735646250503287563,7
1735646250604852847,7
1735646250706669035,7
1735646250805037128,7
1735646250905080560,7
1735646251005417037,7
1735646251103366186,7
1735646251203988594,7
1735646251305843496,7
1735646251404422447,7
1735646251504654918,7
1735646251603037246,7
1735646251703739737,7
1735646251804085612,7
1735646251903676038,7
1735646252004443431,7
1735646252104138485,7
1735646252208202910,7
1735646252306400668,7
1735646252405931501,0
1735646252503780169,0
1735646252605213564,0
1735646252705031870,0
1735646252806146141,0
1735646252905635003,0
1735646253005450405,0
1735646253105887453,0
1735646253206106077,0
1735646253304554831,0
1735646253404178590,0
1735646253503955059,0
1735646253604987393,0
1735646253705170220,0
1735646253803690940,0
1735646253905271483,0
1735646254004444217,0
1735646254104775546,0
1735646254204779715,0
1735646254304754067,0
1735646254405454194,0
1735646254504698193,0
1735646254604948027,0
1735646254705334710,0
1735646254805287120,0
1735646254905454589,0
1735646255002514393,0
1735646255103703465,0
1735646255206494991,0
1735646255303721591,0
1735646255404461132,0
1735646255505012428,0
1735646255605471357,0
1735646255705839565,0
1735646255803098968,0
1735646255905214453,0
1735646256006711859,0
1735646256107389613,0
1735646256204536683,0
1735646256306543743,0
1735646256405244997,0
1735646256505046692,0
1735646256605415120,0
1735646256705913946,0
1735646256805109674,0
1735646256904876774,0
1735646257005718819,0
1735646257105254641,0
1735646257205528060,0
1735646257305916877,0
1735646257404906315,0
1735646257505246991,0
1735646257605557370,0
1735646257705950876,0
1735646257805964773,0
1735646257902748426,0
1735646258003854451,0
1735646258105894885,1
1735646258204833756,2
1735646258304003596,3
1735646258404984735,4
1735646258503835872,5
1735646258604458570,6
1735646258703918810,7
1735646258804376889,8
1735646258904124002,9
1735646259004626353,10
1735646259105028846,11
1735646259203720811,12
1735646259304231169,13
1735646259404253040,14
1735646259504556156,15
1735646259604521241,16
1735646259702322460,17
1735646259805433401,18
1735646259903595261,19
1735646260003472350,20
1735646260104639922,21
1735646260204234416,22
1735646260304375394,23
1735646260403585110,24
1735646260504184795,25
1735646260602246367,26
1735646260703738613,27
1735646260802205322,28
1735646260903312419,29
1735646261003909411,30
1735646261103015950,31
1735646261203020680,32
1735646261303864559,33
1735646261404117079,34
1735646261503388772,35
1735646261602977855,36
1735646261703626815,37
1735646261802881464,38
1735646261903549270,39
1735646262003311602,40
1735646262103016825,41
1735646262203635348,42
1735646262303174597,43
1735646262403493572,44
1735646262503286642,45
1735646262603533311,46
1735646262705549579,47
1735646262803453231,48
1735646262903248865,49
1735646263002930364,50
1735646263102660004,51
1735646263202778780,52
1735646263303577413,53
1735646263403752226,54
1735646263503318416,55
1735646263602710387,56
1735646263702860472,57
1735646263803026238,58
1735646263903171454,59
1735646264003401241,60
1735646264104315874,61
1735646264204017931,62
1735646264302418896,63
1735646264402141512,63
1735646264502698688,63
1735646264604005613,63
1735646264702787629,63
1735646264804141172,63
1735646264903652118,63
1735646265002233194,63
1735646265103645839,63
1735646265203111740,63
1735646265303623180,63
1735646265402647835,63
1735646265504499692,63
1735646265603520019,63
1735646265704103485,63
1735646265803725994,63
1735646265903913901,63
1735646266004103802,63
1735646266104386168,63
1735646266203407597,63
1735646266303973460,63
1735646266403467714,63
1735646266503241958,63
1735646266604179234,63
1735646266704300926,63
1735646266803899207,63
1735646266901650362,63
1735646267003526435,63
1735646267104399008,63
1735646267203770119,63
1735646267303844412,63
1735646267404492039,63
1735646267502669962,63
1735646267604480873,63
1735646267704137474,63
1735646267802593984,63
1735646267903908785,63
1735646268004084499,63
1735646268103936069,63
1735646268204015111,63
1735646268304348573,63
1735646268404898987,63
1735646268502368820,63
1735646268601693834,63
1735646268705078122,63
1735646268802290547,63
1735646268903772835,63
1735646269002636766,0
1735646269105086264,0
1735646269204088368,0
1735646269303445833,0
1735646269404207527,0
1735646269503537831,0
1735646269604079688,0
1735646269703557892,0
1735646269804902900,0
1735646269905075620,0
1735646270003787894,0
1735646270104110125,0
1735646270203522665,0
1735646270303570156,0
1735646270403484998,0
1735646270503726878,0
1735646270603695811,0
1735646270704490537,0
1735646270805059686,0
1735646270904079824,0
1735646271003407613,0
1735646271103308778,0
1735646271202185012,0
1735646271304498032,0
1735646271404923541,0
1735646271504890109,0
1735646271603196465,0
1735646271703956415,0
1735646271804112504,0
1735646271904468890,0
1735646272003746003,0
1735646272104577910,0
1735646272203998466,0
1735646272302854622,0
1735646272401884748,0
1735646272503550482,0
1735646272603351920,0
1735646272703401505,0
1735646272803534970,0
1735646272902366040,0
1735646273003124257,0
1735646273103778487,0
1735646273203928533,0
1735646273303744197,0
1735646273403706507,0
1735646273503677374,0
1735646273604097001,0
1735646273704153961,0
1735646273804189219,0
1735646273903958035,0
1735646274003827489,0
1735646274104184647,0
1735646274204547447,0
1735646274304551777,0
1735646274403134616,0
1735646274504791205,0
1735646274604540472,0
1735646274705370635,0
1735646274804975740,0
1735646274904009293,0
1735646275004007992,0
1735646275103309322,0
1735646275203486740,0
1735646275302005848,0
1735646275403124379,0
1735646275503830507,0
1735646275604266906,0
1735646275701872235,0
1735646275805846370,0
1735646275903938020,0
1735646276004173117,0
1735646276104319247,1
1735646276202278826,2
1735646276303339265,3
1735646276404384847,4
1735646276503281481,5
1735646276604636729,6
1735646276704009934,7
1735646276804415364,8
1735646276904642717,9
1735646277003390258,10
1735646277103293287,11
1735646277202799825,12
1735646277303358726,13
1735646277404291714,14
1735646277503765902,15
1735646277603540537,16
1735646277704724310,17
1735646277804284991,18
1735646277903643979,19
1735646278003766595,20
1735646278104143009,21
1735646278202748502,22
1735646278304600079,23
1735646278403509698,24
1735646278504160181,25
1735646278604361555,26
1735646278705083173,26
1735646278803320930,26
1735646278904296268,26
1735646279004799073,26
1735646279104316361,26
1735646279204908716,26
1735646279305058692,27
1735646279404015730,28
1735646279504012185,29
1735646279604529919,30
1735646279703734404,31
1735646279803920590,32
1735646279904370233,33
1735646280002666311,34
1735646280104817125,35
1735646280204404596,36
1735646280303786529,37
1735646280404996752,38
1735646280504524171,39
1735646280604979745,40
1735646280704123858,41
1735646280804554645,42
1735646280903074356,43
1735646281004345666,44
1735646281103776260,45
1735646281203494640,46
1735646281303677487,47
1735646281402601775,48
1735646281504606853,49
1735646281604401336,50
1735646281702021844,51
1735646281803332217,52
1735646281903427340,53
1735646282004084568,54
1735646282106365968,55
1735646282203741664,56
1735646282305130254,57
1735646282404468975,58
1735646282504013426,59
1735646282603002745,60
1735646282703689408,61
1735646282804143911,62
1735646282904248000,63
1735646283004008660,64
1735646283103602353,65
1735646283203718506,66
1735646283304533532,66
1735646283405388412,66
1735646283504353045,66
1735646283605309930,66
1735646283705170288,66
1735646283804964141,66
1735646283905261416,66
1735646284005158163,66
1735646284105050833,66
1735646284204598780,66
1735646284305441068,66
1735646284404428673,66
1735646284503652557,66
1735646284605198447,66
1735646284703760767,66
1735646284805331213,66
1735646284904995531,66
1735646285003942030,66
1735646285103788641,66
1735646285202740731,66
1735646285305141168,66
1735646285404491911,66
1735646285503452046,66
1735646285605490087,66
1735646285705448672,66
1735646285806196099,66
1735646285905499904,66
1735646286004419121,66
1735646286104262488,66
1735646286204762426,66
1735646286304669263,66
1735646286402947367,66
1735646286506064501,66
1735646286606352920,66
1735646286706458903,66
1735646286804278809,66
1735646286907946685,66
1735646287005389628,66
1735646287106195145,66
1735646287204777835,66
1735646287304845967,66
1735646287405197806,66
1735646287508249316,66
1735646287605580717,66
1735646287704968661,66
1735646287806356982,66
1735646287905790854,66
1735646288005149714,66
1735646288105761074,66
1735646288204635275,66
1735646288305130326,66
1735646288406908815,66
1735646288505928022,0
1735646288605033261,0
1735646288706057744,0
1735646288806135754,0
1735646288903028254,0
1735646289005996627,0
1735646289103639698,0
1735646289204852618,0
1735646289305843036,0
1735646289405065157,0
1735646289506060143,0
1735646289606594007,0
1735646289703178814,0
1735646289805605602,0
1735646289905563234,0
1735646290005937346,0
1735646290105160549,0
1735646290206280722,0
1735646290305256898,0
1735646290404313465,0
1735646290503044326,0
1735646290603581885,0
1735646290706322287,0
1735646290805496006,0
1735646290905303234,0
1735646291005353181,0
1735646291105258235,0
1735646291205410747,1
1735646291304397342,2
1735646291406351625,2
1735646291506989165,2
1735646291604167858,2
1735646291705620451,2
1735646291805418291,2
1735646291904704704,2
1735646292003261345,2
1735646292105665900,2
1735646292205175104,0
1735646292303035818,0
1735646292402921284,0
1735646292504622338,0
1735646292606087044,0
1735646292705090761,0
1735646292805282217,0
1735646292903150323,0
1735646293002734068,0
1735646293103715850,0
1735646293204124198,0
1735646293304446111,0
1735646293402980510,0
1735646293504784228,0
1735646293605006822,0
1735646293705011424,0
1735646293804442681,0
1735646293906188820,0
1735646294005036221,0
1735646294104929793,0
1735646294203007397,0
1735646294302772225,0
1735646294404626830,0
1735646294505291070,0
1735646294603988348,0
1735646294705738504,0
1735646294805466121,0
1735646294903938293,0
1735646295002396808,0
1735646295104590114,0
1735646295203299684,0
1735646295303701087,0
1735646295402164523,0
1735646295502705561,0
1735646295601760885,0
1735646295705026591,0
1735646295802273293,0
1735646295904739414,0
1735646296004478924,0
1735646296103811014,0
1735646296204061511,0
1735646296303650045,0
1735646296403841974,0
1735646296504049189,0
1735646296604540362,0
1735646296703896106,0
1735646296803360185,0
1735646296903825189,0
1735646297003566302,0
1735646297104010999,0
1735646297204321300,0
1735646297302087173,0
1735646297403599460,0
1735646297503546242,0
1735646297604411293,0
1735646297702267789,0
1735646297803799053,0
1735646297902731775,0
1735646298004429312,0
1735646298102026207,0
1735646298202406129,0
1735646298303830511,0
1735646298403716809,0
1735646298503829746,0
1735646298603639008,0
1735646298704404290,0
1735646298804757043,0
1735646298904575052,0
1735646299003482667,0
1735646299103841229,0
1735646299205411726,0
1735646299303684541,0
1735646299403821975,0
1735646299503200491,0
1735646299602118667,0
1735646299704306712,0
1735646299804954964,0
1735646299904958374,0
1735646300004704006,0
1735646300104017329,0
1735646300204940652,0
1735646300302579296,0
1735646300404300597,0
1735646300503756300,0
1735646300603621941,0
1735646300702010705,0
1735646300804672437,0
1735646300903688689,0
1735646301003272805,0
1735646301104265728,0
1735646301204810814,0
1735646301302004545,0
1735646301402080143,0
1735646301503597358,0
1735646301602722316,0
1735646301704300818,0
1735646301804209448,0
1735646301902663646,0
1735646302002414919,0
1735646302104710508,0
1735646302203964460,0
1735646302303530413,0
1735646302405051476,0
1735646302504784013,0
1735646302604072521,0
1735646302704476339,0
1735646302804910484,0
1735646302902119956,0
1735646303003579954,0
1735646303104242080,0
1735646303203916148,0
1735646303304067438,0
1735646303404036445,0
1735646303504429943,0
1735646303603523280,0
1735646303703911560,0
1735646303804381262,0
1735646303904270717,0
1735646304003823485,0
1735646304104054045,0
1735646304204059380,0
1735646304303083426,0
1735646304404048346,1
1735646304504049303,2
1735646304603352210,3
1735646304704188887,4
1735646304803587463,5
1735646304903575654,6
1735646305002320021,7
1735646305103995548,8
1735646305205092758,9
1735646305303461575,10
1735646305402786651,11
1735646305503722488,12
1735646305604553534,13
1735646305703436773,14
1735646305803851283,15
1735646305904635251,16
1735646306003797219,17
1735646306103705078,18
1735646306203679405,19
1735646306303572696,20
1735646306403655908,21
1735646306502339901,22
1735646306604126077,23
1735646306705940034,24
1735646306803710407,25
1735646306903799000,26
1735646307003438170,27
1735646307102272168,28
1735646307203070763,29
1735646307304276059,30
1735646307402559073,31
1735646307504079886,32
1735646307603925938,33
1735646307703115099,34
1735646307803586835,35
1735646307904020661,36
1735646308003495881,37
1735646308105272599,38
1735646308203890889,39
1735646308304143841,40
1735646308404570053,41
1735646308504169458,42
1735646308603956099,43
1735646308704455939,44
1735646308804165213,45
1735646308904747780,46
1735646309005171607,47
1735646309103120398,48
1735646309203694810,49
1735646309304026623,50
1735646309403766083,51
1735646309502820065,52
1735646309603796377,53
1735646309703939964,54
1735646309805025574,55
1735646309902897102,56
1735646310003564059,57
1735646310102820137,58
1735646310204453290,59
1735646310303753462,60
1735646310403053496,61
1735646310505240761,62
1735646310604081078,63
1735646310704781492,64
1735646310803490189,65
1735646310904178701,66
1735646311003458545,67
1735646311104751798,68
1735646311204059116,69
1735646311304538263,70
1735646311404267978,71
1735646311505064073,71
1735646311604632823,72
1735646311703886451,73
1735646311804763338,73
1735646311902979398,73
1735646312004564041,73
1735646312102333561,73
1735646312203939895,73
1735646312302318092,73
1735646312402760091,73
1735646312502660619,73
1735646312605216503,73
1735646312704695325,73
1735646312803542599,73
1735646312904650032,73
1735646313004807244,73
1735646313103702748,73
1735646313202451867,73
1735646313305160340,73
1735646313404722502,73
1735646313504226332,73
1735646313604279078,73
1735646313705066400,73
1735646313804415309,73
1735646313904511577,73
1735646314005572986,73
1735646314104190698,73
1735646314205470558,73
1735646314303694619,73
1735646314403786861,73
1735646314504169321,73
1735646314603514013,73
1735646314705528570,73
1735646314804490702,73
1735646314904374229,73
1735646315002644717,73
1735646315105815496,73
1735646315205436971,73
1735646315304853922,73
1735646315404067147,73
1735646315505494299,73
1735646315604413660,73
1735646315703797328,73
1735646315803258070,73
1735646315904373985,73
1735646316004315133,73
1735646316103068064,73
1735646316203989623,73
1735646316302440102,73
1735646316403646267,73
1735646316504916553,73
1735646316603900940,73
1735646316702831444,0
1735646316803445723,0
1735646316903980483,0
1735646317004415394,0
1735646317104484597,0
1735646317205559205,0
1735646317304532662,0
1735646317404197853,0
1735646317503865438,0
1735646317605578931,0
1735646317705315316,0
1735646317804774980,0
1735646317905831123,0
1735646318005100298,0
1735646318105363047,0
1735646318205220372,0
1735646318305897433,0
1735646318405598684,0
1735646318505709296,0
1735646318605958209,0
1735646318704943468,0
1735646318805028413,0
1735646318905703720,0
1735646319005804243,0
1735646319104561284,0
1735646319205096689,0
1735646319303629018,0
1735646319404536353,0
1735646319505602519,0
1735646319604732975,0
1735646319704879615,0
1735646319805234630,0
1735646319904758026,0
1735646320005231274,0
1735646320105248623,0
1735646320205031060,0
1735646320305847645,0
1735646320406450770,0
1735646320504081929,0
1735646320605234068,0
1735646320704282601,0
1735646320806847843,0
1735646320905671233,0
1735646321006714696,0
1735646321104918366,0
1735646321206166318,0
1735646321306148753,0
1735646321405936550,0
1735646321505853501,0
1735646321606367598,0
1735646321705602393,0
1735646321805628661,0
1735646321906625389,0
1735646322004320881,0
1735646322102121213,0
1735646322205385006,0
1735646322305529237,0
1735646322406109551,0
1735646322504722515,0
1735646322605638121,0
1735646322706764443,0
1735646322806109878,0
1735646322905895884,0
1735646323006497047,0
1735646323105558407,1
1735646323204297090,2
1735646323302938589,3
1735646323406899487,3
1735646323504263137,3
1735646323604557393,3
1735646323705984053,3
1735646323803145101,3
1735646323906763864,3
1735646324006505388,3
1735646324106846052,3
1735646324205985081,3
1735646324303926681,3
1735646324403964766,3
1735646324504994849,3
1735646324605982554,3
1735646324704904392,3
1735646324804515542,3
1735646324905129270,3
1735646325003719154,3
1735646325104726256,0
1735646325204869850,0
1735646325305239340,0
1735646325404724713,0
1735646325505060609,0
1735646325606084504,0
1735646325704656664,0
1735646325805622900,0
1735646325904360172,0
1735646326005644186,0
1735646326105806597,0
1735646326203025738,0
1735646326305405510,0
1735646326405277804,0
1735646326503629810,0
1735646326603363805,0
1735646326708653884,0
1735646326803721919,0
1735646326903072860,0
1735646327005074409,0
1735646327105171757,1
1735646327202579085,2
1735646327304083498,3
1735646327404475203,4
1735646327503499619,5
1735646327605571803,6
1735646327703843148,7
1735646327804576126,8
1735646327904702701,9
1735646328004813066,10
1735646328103866247,11
1735646328206181590,12
1735646328303828210,13
1735646328402884769,14
1735646328504092935,15
1735646328602368079,16
1735646328704468908,17
1735646328804826219,18
1735646328904232787,19
1735646329004150970,20
1735646329104337381,21
1735646329204356956,22
1735646329303269614,23
1735646329404921729,24
1735646329503561893,25
1735646329602124372,26
1735646329703642533,27
1735646329804027777,28
1735646329905461069,29
1735646330003797070,30
1735646330103146714,31
1735646330203976258,32
1735646330303645203,33
1735646330402535862,34
1735646330502330214,35
1735646330602068089,36
1735646330702408682,37
1735646330804096134,38
1735646330904998045,39
1735646331001907898,40
1735646331103720467,41
1735646331203036669,42
1735646331302724962,43
1735646331402545435,44
1735646331502144160,45
1735646331602775793,46
1735646331703563259,46
1735646331804196585,46
1735646331904437090,46
1735646332004173124,46
1735646332103576280,46
1735646332204317521,46
1735646332303562699,46
1735646332402506561,46
1735646332503728128,46
1735646332602012976,47
1735646332703159671,48
1735646332802067504,49
1735646332903387035,50
1735646333003664411,51
1735646333102742376,52
1735646333203397145,53
1735646333303243990,54
1735646333401587180,55
1735646333503199334,56
1735646333603359730,57
1735646333702297841,58
1735646333802994931,59
1735646333903847171,60
1735646334002867689,61
1735646334103311571,62
1735646334203130505,63
1735646334302834792,63
1735646334404032807,63
1735646334504206630,63
1735646334603529869,63
1735646334703624875,63
1735646334802829179,63
1735646334903963243,63
1735646335003873839,63
1735646335105250582,63
1735646335202751096,63
1735646335304159218,63
1735646335405499382,63
1735646335503862430,63
1735646335604693004,63
1735646335704251087,63
1735646335804160253,63
1735646335905026353,63
1735646336004448360,63
1735646336103950830,63
1735646336204302089,63
1735646336303428841,63
1735646336403070264,63
1735646336502443930,63
1735646336602788849,63
1735646336705050241,63
1735646336803232010,63
1735646336904186869,63
1735646337002518771,63
1735646337104351116,63
1735646337203733811,63
1735646337303392387,63
1735646337403784365,63
1735646337503441277,63
1735646337604530431,63
1735646337704262444,63
1735646337804835685,63
1735646337903587200,63
1735646338003919315,63
1735646338103016985,63
1735646338201432127,63
1735646338303435736,63
1735646338403809621,63
1735646338504139013,63
1735646338604059734,63
1735646338704963590,63
1735646338804148023,63
1735646338903243638,63
1735646339004201364,63
1735646339103576688,63
1735646339205003671,63
1735646339303302075,64
1735646339401948644,65
1735646339503980548,66
1735646339603135105,67
1735646339703537115,68
1735646339803638448,69
1735646339902039815,70
1735646340002327801,71
1735646340103228323,71
1735646340203488666,71
1735646340304230659,71
1735646340404183043,71
1735646340503971697,71
1735646340604116343,71
1735646340703893697,71
1735646340804954600,71
1735646340904675788,71
1735646341004794205,71
1735646341106135569,71
1735646341204667635,71
1735646341303979493,71
1735646341405061798,71
1735646341505179595,71
1735646341604903679,71
1735646341702431531,71
1735646341802197385,71
1735646341905528381,71
1735646342003407436,71
1735646342102590532,71
1735646342202545612,71
1735646342301727846,71
1735646342403920116,0
1735646342505663890,0
1735646342602609387,0
1735646342705544407,0
1735646342803837935,0
1735646342903698658,0
1735646343003654811,0
1735646343103825190,0
1735646343204326312,0
1735646343304364442,0
1735646343405116727,0
1735646343502266911,0
1735646343604867251,0
1735646343704301110,0
1735646343803723478,0
1735646343904768817,0
1735646344004604986,0
1735646344104615314,0
1735646344204561791,0
1735646344304876964,0
1735646344404600211,0
1735646344504630586,0
1735646344605735078,0
1735646344702887516,0
1735646344803084727,0
1735646344904475819,0
1735646345002942455,0
1735646345102712673,0
1735646345204777997,0
1735646345306384365,0
1735646345403420367,0
1735646345506829004,0
1735646345604689820,0
1735646345702546528,0
1735646345805420237,0
1735646345904568651,0
1735646346004328448,0
1735646346105350736,0
1735646346205722218,0
1735646346305181770,0
1735646346404081217,0
1735646346505030578,0
